REM GACGLIMT 3
REM GACRADRG 20
REM GACRADCS 2
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 1
REM GACRADEL 0.25

IDENTIFY "RU_Tu-126_Moss"
SUBSTNAM RU_Tu-95MS_Bear
CATEGORY NORMAL
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 59200HP              #PROPELLER ENGINE
THRSTREV 0.2                 #EFFICIENCY OF THRUST REVERSER
WEIGHCLN 87t                #WEIGHT CLEAN
WEIGFUEL 95t                #WEIGHT OF FUEL
WEIGLOAD 20t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 3.80kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.78m  2.5m 19.3m  #COCKPIT POSITION
LEFTGEAR -7.20m -3.77m -2.85m  #LEFT LANDING GEAR POSITION
RIGHGEAR  7.20m -3.77m -2.85m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -3.86m  18.74m  #WHEEL POSITION
ARRESTER  0.0m 2.50m -10.00m
MACHNGUN  0.00m  0.70m  28.00m  #MACHINE GUN POSITION
SMOKEGEN 0.00m  2.27m -33.00m  #SMOKE GENERATOR POSITION
VAPORPO0 25.45m  -0.30m -12.20m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 25.45m  -0.30m -12.20m  #VAPOR POSITION (Wings Swept Back or no-VGW)
HTRADIUS 37m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" 0.78m  2.5m 19.3m 0deg 0deg 0deg INSIDE

STRENGTH 36

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 710km/h              #CRITICAL SPEED
MAXSPEED 925km/h              #MAXIMUM SPEED

HASSPOIL TRUE                #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.45                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 310m^2                #WING AREA

MXIPTAOA 17.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 30.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 100kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 300kt                 #FULLY MANEUVABLE SPEED
CPITMANE 4.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 11.5                  #PITCH STABILITY CONSTANT
CYAWMANE 2.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.5                  #YAW STABILITY CONSTANT
CROLLMAN 0.65                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

AGMVISIB FALSE
BOMVISIB FALSE

AGMSLOT_ 0.0m -2.0m 1.6m
AGMSLOT_ 0.0m -2.0m 0.7m
AGMSLOT_ 0.0m -2.0m 3.1m

BOMBSLOT -0.6m -2.0m 1.6m
BOMBSLOT  0.6m -2.0m 1.6m
BOMBSLOT -0.6m -2.0m 0.7m
BOMBSLOT  0.6m -2.0m 0.7m
BOMBSLOT -0.6m -2.0m -3.1m
BOMBSLOT  0.6m -2.0m -3.1m

REM Slots must come before Inits.

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0

BMBAYRCS 1.0
BOMINBAY FALSE

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 925km/h              #CRUISING SPEED
REFACRUS 10000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 150kt                 #LANDING SPEED
REFAOALD 10deg                 #LANDING AOA
REFLNRWY 2600m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.75                  #LANDING THROTTLE SETTING

AUTOCALC
