

IDENTIFY "[OWL]_HANSAJET"
CATEGORY NORMAL
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT  2.63t                #THRUST AT MILITARY POWER
THRSTREV 0.2 
WEIGHCLN  5.51t                #WEIGHT CLEAN
WEIGFUEL  3.3t                #WEIGHT OF FUEL
WEIGLOAD  0.95t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.3kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  -0.37m  0.64m  5.25m  #COCKPIT POSITION
LEFTGEAR -1.45m -1.42m 0m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.45m -1.42m 0m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.42m  6.00m  #WHEEL POSITION
ARRESTER  0.0m -1.20m -2.50m
MACHNGUN  0.0m 0.0m  0.0m  #MACHINE GUN POSITION
SMOKEGEN  1.13m 0.54m -2.18m  #SMOKE GENERATOR POSITION
VAPORPO0  -7.20m 0.60m -0.80m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.99m  -0.180m -2.01m  #VAPOR POSITION (Wings Spread)
HTRADIUS 9.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 7

CRITAOAP  17deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.8MACH              #CRITICAL SPEED
MAXSPEED 0.9MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.85                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 30.1m^2                #WING AREA

MXIPTAOA 19.0deg              #MAX INPUT AOA
MXIPTSSA 10.5deg               #MAX INPUT SSA
MXIPTROL 90.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                #FULLY MANEUVABLE SPEED
CPITMANE 4                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 6                 #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 825km/h              #CRUISING SPEED
REFACRUS 31000ft              #CRUISING ALTITUDE
REFTCRUS 0.9                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 8deg                #LANDING AOA
REFLNRWY 800m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.35                  #LANDING THROTTLE SETTING

AUTOCALC
