IDENTIFY "[WFTC]XTF-41_Swallow"
CATEGORY FIGHTER
AFTBURNR TRUE                  #HAVE AFTERBURNER?
THRAFTBN 17.0t                #THRUST WITH AFTERBURNER
THRMILIT 11.0t                #THRUST AT MILITARY POWER
WEIGHCLN 9.0t                #WEIGHT CLEAN
WEIGFUEL 5.0t                 #WEIGHT OF FUEL
WEIGLOAD 2.0t                 #WEIGHT OF PAYLOAD
FUELABRN 4.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.3kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP 0.0m  0.93m  4.52m   #COCKPIT POSITION
LEFTGEAR -1.28m -1.73m -1.59m #LEFT LANDING GEAR POSITION
RIGHGEAR 1.28m -1.73m -1.59m  #RIGHT LANDING GEAR POSITION
WHELGEAR 0.0m -1.73m  3.44m   #WHEEL POSITION
MACHNGUN 0.69m 0.23m  3.37m  #MACHINE GUN POSITION
SMOKEGEN 0.0m  0.00m -7.70m   #SMOKE GENERATOR POSITION
VAPORPO0 5.41m 0.12m  0.22m   #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 5.41m  0.12m  0.22m  #VAPOR POSITION (Wings Spread)
HTRADIUS 8.0m                 #OUTSIDE SPHERE RADIUS
GUNINTVL 0.01

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 10

CRITAOAP  27deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 1.8MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 0kt
VGWSPED2 1kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 36m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 8.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 80kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 615                  #INITIAL GUN
INITIAAM 4                    #INITIAL AAM

AAMSLOT_ 1.50m -0.20m -2.20m
AAMSLOT_ -1.50m -0.20m -2.20m
AAMSLOT_ 1.00m -0.20m -2.00m
AAMSLOT_ -1.00m -0.20m -2.00m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.0MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 500m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                 #LANDING THROTTLE SETTING
AUTOCALC
