IDENTIFY "sniper"
CATEGORY NORMAL
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 2HP
THRSTREV 1.00                 #EFFICIENCY OF THRUST REVERSER
WEIGHCLN  0.03t                #WEIGHT CLEAN
WEIGFUEL  0.05t                #WEIGHT OF FUEL
WEIGLOAD  0.04t               #WEIGHT OF PAYLOAD
FUELMILI  0.01kg               #FUEL CONSUMPTION AT MILITARY POWER


COCKPITP 0.00m  1.0m  -1.800m  #COCKPIT POSITION
EXCAMERA "SIGHT" 0.2m 0.75m 0.2m 0deg 0deg 0deg INSIDE
LEFTGEAR -0.17m -0.79m  -0.05m  #LEFT LANDING GEAR POSITION
RIGHGEAR  0.17m -0.79m  -0.05m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -0.79m 0.18m  #WHEEL POSITION
MACHNGUN  0.00m 0.00m 0.00m  #MACHINE GUN POSITION
SMOKEGEN  0.0m -0.53m -5.62m  #SMOKE GENERATOR POSITION
VAPORPO0 6.23m  0.08m  0.60m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 6.23m  0.08m  0.60m  #VAPOR POSITION (Wings Swept Back or no-VGW)
HTRADIUS  1.8m                #OUTSIDE SPHERE RADIUS

RADARCRS 0.2                  #RADAR CROSS SECTION

STRENGTH 2

CRITAOAP 0deg               #CRITICAL AOA POSITIVE
CRITAOAM 0deg               #CRITICAL AOA NEGATIVE

CRITSPED 1km/h
MAXSPEED 25km/h

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.01                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 30.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 0.01m^2                #WING AREA

MXIPTAOA 0.0deg              #MAX INPUT AOA
MXIPTSSA 30.0deg              #MAX INPUT SSA
MXIPTROL 0.0deg              #MAX INPUT ROLL
PSTMPTCH 10deg                #Post-Stall Maneuver VPitch

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 10kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 12kt                 #FULLY MANEUVABLE SPEED
CPITMANE 3.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 4.5                  #PITCH STABILITY CONSTANT
CYAWMANE 1.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                #CONTROL AUTO VARIABLE GEOMETRY WING
VGWSPED1 1km/h
VGWSPED2 15km/h


POSITION 0m -2ft 0m            #POSITION
ATTITUDE 45deg 40deg 0deg      #ATTITUDE
INITFUEL 100%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                   #INITIAL ROCKET (10kg/each)
RKTSLOT_ 0.00m 0.00m 0.50m
RKTVISIB FALSE
GUNPOWER 1

NMTURRET 1

TURRETPO 0 0.2m 0.7m 0.00m 0.1deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -40deg 40deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -40deg 40deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 300                              # Ammo
TURRETIV 0 0.11sec                            # Number ShootingInterval
TURRETNM 0 1                          # DNM Node Name
TURRETCT 0 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 0 2000m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 8km/h             #CRUISING SPEED
REFACRUS 3000ft              #CRUISING ALTITUDE
REFTCRUS 0.2                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 2kt               #LANDING SPEED
REFAOALD 15deg               #LANDING AOA
REFLNRWY 70m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                #LANDING THROTTLE SETTING

AUTOCALC
