REM Original MiG-15bis NK Fagot by ORANLEED
REM modded by YS Major

IDENTIFY "MiG-15_PLAAF"
CATEGORY FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRMILIT  2700kg                #THRUST AT MILITARY POWER
WEIGHCLN  3770kg                #WEIGHT CLEAN
WEIGFUEL  1100kg                #WEIGHT OF FUEL
WEIGLOAD  500kg                #WEIGHT OF PAYLOAD
FUELMILI 0.49kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.82m 1.93m  #COCKPIT POSITION
LEFTGEAR -1.92m -1.29m -0.26m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.92m -1.29m -0.26m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.39m  2.85m  #WHEEL POSITION
MACHNGUN  0.26m  -0.62m  3.88m  #MACHINE GUN POSITION
MACHNGN2 -0.33m  -0.49m  3.98m  #MACHINE GUN POSITION
MACHNGN3 -0.26m -0.61m  3.46m
GUNINTVL 0.04
SMOKEGEN -0.0m  -0.24m -4.85m  #SMOKE GENERATOR POSITION
VAPORPO0  4.70m -0.20m -2.82m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  -4.70m -0.20m -2.82m  #VAPOR POSITION (Wings Spread)
HTRADIUS  8.0m                #OUTSIDE SPHERE RADIUS
INSTPANL user/major/china/mig15.ist
GUNSIGHT FALSE

STRENGTH 8

CRITAOAP  19deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 578kt              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 20.6m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 220.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 110kt                #FULLY MANEUVABLE SPEED
CPITMANE 7.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
GUNPOWER 1
INITIGUN 1500                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                   #INITIAL ROCKET (10kg/each)

MAXNBOMB 2
MAXNMAAM 0
MAXNMRKT 0

HRDPOINT  3.07m -0.36m -0.46m B250
HRDPOINT -3.07m -0.36m -0.46m B250
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 550kt              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 127kt                #LANDING SPEED
REFAOALD 12deg                #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
