REM Modded from Oranleed's Il-2 by YSMajor
REM DAT Modification by Ricm96

IDENTIFY "Il-10_PLAAF"
CATEGORY ATTACKER
AFTBURNR FALSE                   #HAVE AFTERBURNER?
PROPELLR 1770HP                  #PROPELLER ENGINE   
WEIGHCLN  5.1t                  #WEIGHT CLEAN
WEIGFUEL  0.5t                   #WEIGHT OF FUEL
WEIGLOAD  0.8t                   #WEIGHT OF PAYLOAD
FUELMILI  0.36kg                   #FUEL CONSUMPTION AT MILITARY POWER    

COCKPITP  0.00m  0.80m -0.81m    #COCKPIT POSITION
EXCAMERA "GUNNER" 0m 0.75m -1.32m 180deg 0deg 0deg INSIDE
INSTPANL user/ysmajor/china/il10.ist
LEFTGEAR -1.2m -1.95m  0.81m    #LEFT LANDING GEAR POSITION    
RIGHGEAR  1.2m -1.95m  0.81m    #RIGHT LANDING GEAR POSITION   
WHELGEAR  0.00m -0.39m -7.82m    #WHEEL POSITION
SMOKEGEN  0.0m   0.00m -6.00m    #SMOKE GENERATOR POSITION
VAPORPO0 -7.30m -0.04m -0.91m    #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  7.18m  0.16m  0.07m    #VAPOR POSITION (Wings Spread)
HTRADIUS  8.0m                   #OUTSIDE SPHERE RADIUS
GUNSIGHT FALSE

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 11

CRITAOAP 15deg                   #CRITICAL AOA POSITIVE
CRITAOAM -10deg                  #CRITICAL AOA NEGATIVE

CRITSPED 420km/h                 #CRITICAL SPEED
MAXSPEED 590km/h                 #MAXIMUM SPEED

HASSPOIL TRUE                    #HAS SPOILER?
RETRGEAR TRUE                    #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                   #HAS VARIABLE GEOMETRY WING?
  
VGWSPED1 170kt
VGWSPED2 190kt

CLVARGEO 0.0                     #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                     #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                     #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                     #EFFECT OF FLAP FOR Cd  
CDBYGEAR 0.4                     #EFFECT OF GEAR FOR Cd  
CDSPOILR 1.0                     #EFFECT OF SPOILER FOR Cd

WINGAREA 38.5m^2                 #WING AREA

