IDENTIFY "S-2C PittsSpecial"
CATEGORY AEROBATIC
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 260HP              #PROPELLER ENGINE
WEIGHCLN  0.53t                #WEIGHT CLEAN
WEIGFUEL  0.092t                #WEIGHT OF FUEL
WEIGLOAD  0.2t                #WEIGHT OF PAYLOAD
FUELMILI 0.05kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.50m -0.37m  #COCKPIT POSITION
INSTPANL User/s2c_airock/s2c_airock.ist
LEFTGEAR -0.69m -1.025m  1.42m  #LEFT LANDING GEAR POSITION
RIGHGEAR 0.69m -1.025m  1.42m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -0.27m -2.52m  #WHEEL POSITION
MACHNGUN  0.20m  0.50m  1.05m  #MACHINE GUN POSITION
MACHNGN2 -0.20m  0.50m  1.05m  #MACHINE GUN POSITION
SMOKEGEN  0.0m   -0.64m 0.64m  #SMOKE GENERATOR POSITION
VAPORPO0 2.8m   0.74m  0.35m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 2.8m   0.74m  0.35m  #VAPOR POSITION (Wings Spread)
HTRADIUS  6.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 NON

SMOKEOIL 25.0kg
WEAPONCH SMK

STRENGTH 1

CRITAOAP  60deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 135kt              #CRITICAL SPEED
MAXSPEED 185kt             #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 11m^2                #WING AREA

MXIPTAOA 25.0deg              #MAX INPUT AOA
MXIPTSSA 80.0deg               #MAX INPUT SSA
MXIPTROL 300.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 56kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 86kt                 #FULLY MANEUVABLE SPEED
CPITMANE 9.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.5                  #PITCH STABILITY CONSTANT
CYAWMANE 9.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 4.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.8                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 15deg 0deg      #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED


INITIGUN 0                  #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOM

RADARCRS 0.01

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 135kt              #CRUISING SPEED(*1.2
REFACRUS 500ft              #CRUISING ALTITUDE
REFTCRUS 0.7                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 85kt                 #LANDING SPEED
REFAOALD 5deg                #LANDING AOA
REFLNRWY 228m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.2                  #LANDING THROTTLE SETTING

AUTOCALC
