IDENTIFY "MITSUBISHI_EVO_X(R1)(EVOTUNE)"
CATEGORY NORMAL
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 752.00HP              #PROPELLER ENGINE
WEIGHCLN  1220kg                #WEIGHT CLEAN
WEIGFUEL  42kg                #WEIGHT OF FUEL
WEIGLOAD  0.0t                #WEIGHT OF PAYLOAD
INSTPANL user/BNIPack/evox/evox2.ist
FUELMILI 0.01kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.36m  0.625m  0.15m  #COCKPIT POSITION
LEFTGEAR -0.77m -0.48m -1.29m  #LEFT LANDING GEAR POSITION
RIGHGEAR  0.77m -0.48m -1.29m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -0.48m  1.33m  #WHEEL POSITION
VAPORPO0 3.8m  3.74m  -1.28m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 3.8m  3.74m  -9.28m  #VAPOR POSITION (Wings Spread)
HTRADIUS  2.4m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 3

CRITAOAP 0deg               #CRITICAL AOA POSITIVE
CRITAOAM 0deg               #CRITICAL AOA NEGATIVE

CRITSPED 337.89km/h            #CRITICAL SPEED
MAXSPEED 434.43km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 150                  #EFFECT OF SPOILER FOR Cd

VGWSPED1 35kt
VGWSPED2 55kt

WINGAREA 1m^2                #WING AREA

MXIPTAOA 0.0deg              #MAX INPUT AOA
MXIPTSSA 50.0deg              #MAX INPUT SSA
MXIPTROL 0.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 1kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 5kt                 #FULLY MANEUVABLE SPEED
CPITMANE 3.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 4.5                  #PITCH STABILITY CONSTANT
CYAWMANE 2.8                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 6.750                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 2ft 0m            #POSITION
ATTITUDE 45deg 40deg 0deg      #ATTITUDE
INITFUEL 100%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                   #INITIAL ROCKET (10kg/each)
GUNPOWER -10

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 337.50km/h             #CRUISING SPEED
REFACRUS 3000ft              #CRUISING ALTITUDE
REFTCRUS 0.85                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 30kt               #LANDING SPEED
REFAOALD 15deg               #LANDING AOA
REFLNRWY 25m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                #LANDING THROTTLE SETTING

AUTOCALC

