IDENTIFY "F9F Cougar(W)"
CATEGORY FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRAFTBN  0.0t                 #THRUST WITH AFTERBURNER
THRMILIT  2.60t                #THRUST AT MILITARY POWER
WEIGHCLN  4.53t                #WEIGHT CLEAN
WEIGFUEL  2.1t                 #WEIGHT OF FUEL
WEIGLOAD  2.0t                 #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                 #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.45kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP   0.0m  0.90m  1.87m  #COCKPIT POSITION
LEFTGEAR -1.11m -1.33m -0.45m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.11m -1.33m -0.45m  #RIGHT LANDING GEAR POSITION
WHELGEAR   0.0m -1.47m  3.03m  #WHEEL POSITION
ARRESTER   0.0m -1.95m -3.12m  #Arresting hook
MACHNGUN -0.17m -0.09m  4.91m  #MACHINE GUN POSITION
MACHNGN2  0.17m -0.09m  4.91m  #MACHINE GUN POSITION
MACHNGN3 -0.07m -0.11m  5.09m
MACHNGN4  0.07m -0.11m  5.09m
SMOKEGEN  0.11m  0.04m -6.00m  #SMOKE GENERATOR POSITION
VAPORPO0  5.18m -0.09m -2.76m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.18m -0.09m -2.76m  #VAPOR POSITION (Wings Spread)
HTRADIUS 9.0m                  #OUTSIDE SPHERE RADIUS
GUNINTVL 0.06
TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 8

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.7MACH              #CRITICAL SPEED
MAXSPEED 877km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 -1kt                 #VARIABLE GEOMETRY WING SPEED
VGWSPED2 -1kt                 #VARIABLE GEOMETRY WING SPEED

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.15                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 26.0m^2              #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 200.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                #FULLY MANEUVABLE SPEED
CPITMANE 7.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.5                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 2000                 #INITIAL GUN
INITIAAM 2                    #INITIAL AAM
INITIAGM 2                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 20                    #INITIAL ROCKET

AAMSLOT_  2.15m -0.51m -0.80m
AAMSLOT_ -2.15m -0.51m -0.80m
AGMSLOT_  3.39m -0.49m -1.38m
AGMSLOT_ -3.39m -0.49m -1.38m


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.7MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 125kt                #LANDING SPEED
REFAOALD  13deg                #LANDING AOA
REFLNRWY 1000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.35                  #LANDING THROTTLE SETTING

AUTOCALC
