REM Lopros in BAVIL the 2'nd

REM "lopros_kz.dat/lopros_kz.dnm/lopros_kz_cockpit.srf/lopros_kz_coarse.dnm"
REM  were Created by Kzs.(kazu3613@dc.mbn.or.jp)
REM Copyright 2002-2003 Kzs(kazu3613@dc.mbn.or.jp) all rights reserved.

IDENTIFY "[Kzs] LOPROS"
CATEGORY FIGHTER

AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 32.00t               #THRUST WITH AFTERBURNER
THRMILIT 18.50t               #THRUST AT MILITARY POWER
WEIGHCLN 16.00t               #WEIGHT CLEAN
WEIGFUEL  3.00t               #WEIGHT OF FUEL
WEIGLOAD 16.00t               #WEIGHT OF PAYLOAD
FUELABRN  3.00kg              #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI  0.25kg              #FUEL CONSUMPTION AT MILITARY POWER

REM COCKPITP 0.00m  0.60m  8.50m  #COCKPIT POSITION # lopros eye
COCKPITP 0.00m  0.80m 11.00m  #COCKPIT POSITION # forward bill [0.00m  1.00m 10.50m]
REM COCKPITP 0.00m  1.35m  4.00m  #COCKPIT POSITION # kouichi eye

LEFTGEAR -1.65m -6.82m -1.10m #LEFT LANDING GEAR POSITION
RIGHGEAR  1.65m -6.82m -1.10m #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -6.82m  1.02m #WHEEL POSITION
ARRESTER  0.00m -6.82m -1.25m #ARRESTING HOOK POSITION
MACHNGUN  0.00m  0.08m 10.00m #MACHINE GUN POSITION
SMOKEGEN  0.00m -0.70m -2.44m #SMOKE GENERATOR POSITION
VAPORPO0 12.54m  0.91m -0.31m #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 12.54m  0.91m -0.31m #VAPOR POSITION (Wings Spread)
HTRADIUS 12.00m               #OUTSIDE SPHERE RADIUS

STRENGTH 30

CRITAOAP  30deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.85MACH             #CRITICAL SPEED
MAXSPEED 2.50MACH             #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                 #HAS VARIABLE GEOMETRY WING?

VGWSPED1 0kt
VGWSPED2 1kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.8                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 100.00m^2            #WING AREA

MXIPTAOA  21.5deg             #MAX INPUT AOA
MXIPTSSA   5.0deg             #MAX INPUT SSA
MXIPTROL 240.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 80kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.5                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 5

INITIGUN 3000                 #INITIAL GUN
INITIAAM 8                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOM
INITRCKT 0                    #INITIAL ROCKET (10kg/each)

MAXNMAAM 24
MAXNMAGM 4
MAXNBOMB 2
MAXNMRKT 8

AAMVISIB FALSE
AAMSLOT_ 0.00m  0.08m  10.00m

AGMVISIB FALSE
AGMSLOT_ 0.00m  0.08m  10.00m

BOMVISIB FALSE
BOMBSLOT  0.00m -0.70m -4.50m

RKTVISIB FALSE
RKTSLOT_ 0.00m  0.08m  10.00m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.00MACH             #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 90kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 250m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.30                 #LANDING THROTTLE SETTING

AUTOCALC
