REM GACGLIMT 9
REM GACRADRG 90
REM GACRADCS 0.6
REM GACECMRG 0
REM GACAEWTR 50
REM GACAEWRC 1
REM GACLNDNV 0
REM GACLIMIT 1
REM GACSNDCH 2
REM GACRCVCH 2
REM GACRADSD 1
REM GACRADEL 0.5

IDENTIFY "BL_JAS-39C_Gripen[Indigo]"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN  8.2t                #THRUST WITH AFTERBURNER
THRMILIT  5.5t                #THRUST AT MILITARY POWER
WEIGHCLN 6.6t                #WEIGHT CLEAN
WEIGFUEL  2.2t                #WEIGHT OF FUEL
WEIGLOAD  6.5t                #WEIGHT OF PAYLOAD
FUELABRN 5.5kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.40kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNINTVL 0.044

COCKPITP  0.0m  0.48m  3.70m  #COCKPIT POSITION
LEFTGEAR -1.41m -1.85m -1.26m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.41m -1.85m -1.26m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.85m  4.0m  #WHEEL POSITION
ARRESTER  0.0m -1.15m -4.9m
MACHNGUN -0.35m -0.75m  4.00m  #MACHINE GUN POSITION
SMOKEGEN  0.00m 1.00m -7.60m  #SMOKE GENERATOR POSITION
VAPORPO0  4.26m  -0.28m -4.57m  #VAPOR POSITION (Wings Swept back)
VAPORPO1  4.26m  -0.28m -4.57m  #VAPOR POSITION (Wings Spread)
HTRADIUS 9.4m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 7

CRITAOAP  26.25deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.2MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.35                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.6                  #EFFECT OF SPOILER FOR Cd

WINGAREA 25.5m^2                #WING AREA

MXIPTAOA 28.83deg              #MAX INPUT AOA
MXIPTSSA 7.6deg               #MAX INPUT SSA
MXIPTROL 250.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 100kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 260kt                #FULLY MANEUVABLE SPEED
CPITMANE 7.20                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.2                  #PITCH STABILITY CONSTANT
CYAWMANE 9.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 8.0                  #YAW STABILITY CONSTANT
CROLLMAN 5.1                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

HRDPOINT 0.00m -1.00m -0.65m B500 B250

HRDPOINT -4.35m -0.25m -2.8m AIM9
HRDPOINT 4.35m -0.25m -2.8m AIM9

HRDPOINT -2.00m -0.80m -1.00m AIM120 AIM9 AGM65 B500 RKT B250
HRDPOINT 2.00m -0.80m -1.00m AIM120 AIM9 AGM65 B500 RKT B250
HRDPOINT -3.00m -0.80m -1.80m AIM120 AIM9 AGM65 B500 RKT
HRDPOINT 3.00m -0.80m -1.80m AIM120 AIM9 AGM65 B500 RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

GUNPOWER 3
INITIGUN 120                 #INITIAL GUN
LOADWEPN AIM120 4
LOADWEPN AIM9 2
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 2.0MACH              #CRUISING SPEED
REFACRUS 50000ft              #CRUISING ALTITUDE
REFTCRUS 2.6                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 120kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 600m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.265                  #LANDING THROTTLE SETTING

AUTOCALC
