REM Dart Target

IDENTIFY "[Kzs]_TARGET/DART"
CATEGORY FIGHTER

AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT  1.5t                #THRUST AT MILITARY POWER
WEIGHCLN  3.0t                #WEIGHT CLEAN
WEIGFUEL  0.1t                #WEIGHT OF FUEL
WEIGLOAD 15.0t                #WEIGHT OF PAYLOAD
FUELABRN 10.0kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.50kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.00m  0.00m #COCKPIT POSITION
LEFTGEAR -2.25m -4.00m -3.00m #LEFT LANDING GEAR POSITION
RIGHGEAR  2.25m -4.00m -3.00m #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -4.00m  3.00m #WHEEL POSITION
ARRESTER  0.00m -3.95m -3.00m #ARRESTING HOOK POSITION
MACHNGUN  0.00m  0.00m  7.00m #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.00m -5.00m #SMOKE GENERATOR POSITION
VAPORPO0  2.85m  0.00m -2.77m #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  2.85m  0.00m -2.77m #VAPOR POSITION (Wings Spread)
HTRADIUS 12.50m               #OUTSIDE SPHERE RADIUS

STRENGTH 20

CRITAOAP  10deg                #CRITICAL AOA POSITIVE
CRITAOAM -10deg                #CRITICAL AOA NEGATIVE

CRITSPED 128kt                #CRITICAL SPEED
MAXSPEED 0.9MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

REM VGWSPED1 0kt
REM VGWSPED2 45kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.5                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.1                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 45m^2                #WING AREA

MXIPTAOA  8.00deg             #MAX INPUT AOA
MXIPTSSA  2.50deg             #MAX INPUT SSA
MXIPTROL 60.00deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 55kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 60kt                 #FULLY MANEUVABLE SPEED
CPITMANE 4.000                #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 6.000                #PITCH STABILITY CONSTANT
CYAWMANE 1.500                #YAW MANEUVABILITY CONSTANT
CYAWSTAB 6.000                #YAW STABILITY CONSTANT
CROLLMAN 1.500                #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE TRUE                 #CONTROL BRAKE
CTLSPOIL 1.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 1.0                  #CONTROL THRUST
CTLIFLAP 1.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 3%                   #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 1

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT                      #INITIAL ROCKET (10kg/each)

MAXNMAAM 0
MAXNMAGM 0
MAXNBOMB 0
MAXNMRKT 0

AAMVISIB FALSE
AAMSLOT_ 0.00m 4.75m  0.00m

AGMVISIB FALSE
AGMSLOT_ 0.00m 4.75m  0.00m

BOMVISIB FALSE
BOMBSLOT 0.00m 4.75m  0.00m

RKTVISIB FALSE
RKTSLOT_ 0.00m 4.75m  0.00m

RADARCRS 0.001                #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.8MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 2000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
