REM GACGLIMT 10
REM GACRADRG 0
REM GACRADCS 0.4
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 0
REM GACRADEL 0

IDENTIFY "LILCRAMP_E300-Gray[PMNV]"
CATEGORY AEROBATIC
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 300HP               #PROPELLER ENGINE
PROPEFCY 1.2                 #Propeller efficiency
PROPVMIN 20m/s                #Minimum speed that T=P/V becomes valid
WEIGHCLN 0.63t                #WEIGHT CLEAN
WEIGFUEL  0.2t                #WEIGHT OF FUEL
WEIGLOAD  0.3t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.008kg               #FUEL CONSUMPTION AT MILITARY POWER

PSTMPTCH 25deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 25deg                #Post-Stall Maneuver VYaw
PSTMROLL 0deg                #Post-Stall Maneuver VRoll

COCKPITP  0.00m  0.47m -1.35m  #COCKPIT POSITION
LEFTGEAR -0.93m -1.40m 0.45m  #LEFT LANDING GEAR POSITION
RIGHGEAR  0.93m -1.40m 0.45m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -0.40m  -4.40m  #WHEEL POSITION
ARRESTER  0.0m -0.30m -4.0m
MACHNGUN  0.00m 0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN 0.00m -0.80m 0.50m  #SMOKE GENERATOR POSITION
VAPORPO0  3.74m  -0.18m -0.70m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.74m  -0.18m -0.70m  #VAPOR POSITION (Wings Spread)
HTRADIUS  7m                #OUTSIDE SPHERE RADIUS

RADARCRS 0.2                  #RADAR CROSS SECTION

TRIGGER1 RKT
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 999993

CRITAOAP  19deg               #CRITICAL AOA POSITIVE
CRITAOAM -19deg               #CRITICAL AOA NEGATIVE

CRITSPED 158kt              #CRITICAL SPEED
MAXSPEED 185kt              #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 10.4m^2                #WING AREA

MXIPTAOA 21.5deg              #MAX INPUT AOA
MXIPTSSA 9.5deg               #MAX INPUT SSA
MXIPTROL 370.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 70kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.5                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.5                  #PITCH STABILITY CONSTANT
CYAWMANE 8.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 6.0                  #YAW STABILITY CONSTANT
CROLLMAN 7.8                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

SMOKEOIL 50.0kg
WEAPONCH SMK

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITRCKT 0

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 184kt              #CRUISING SPEED
REFACRUS 2000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 60kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 400m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.25                  #LANDING THROTTLE SETTING

AUTOCALC
