IDENTIFY "BELL_X-1"
CATEGORY NORMAL
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 10.91t               #THRUST WITH AFTERBURNER
THRMILIT  0.5t                #THRUST AT MILITARY POWER
WEIGHCLN  3.175t                #WEIGHT CLEAN
WEIGFUEL  2.37t                #WEIGHT OF FUEL
WEIGLOAD  0.08t                #WEIGHT OF PAYLOAD
FUELABRN 7.9kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.0kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.65m   2.4m  #COCKPIT POSITION
LEFTGEAR -0.41m -1.04m -0.07m  #LEFT LANDING GEAR POSITION
RIGHGEAR  0.41m -1.04m -0.07m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.18m 2.07m  #WHEEL POSITION
MACHNGUN 0m 0m 0m  #MACHINE GUN POSITION
SMOKEGEN 0.00m 0.09m -4.98m  #SMOKE GENERATOR POSITION
VAPORPO0  4.3m 0.0m -0.71m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  4.3m 0.0m -0.71m  #VAPOR POSITION (Wings Spread)
HTRADIUS  8.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 SMK
TRIGGER3 NON
TRIGGER4 NON

STRENGTH 8

CRITAOAP  21deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 1.0MACH              #CRITICAL SPEED
MAXSPEED 1.1MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 0.0MACH                 #VARIABLE GEOMETRY WING SPEED
VGWSPED2 1.05MACH                #VARIABLE GEOMETRY WING SPEED


CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 2.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 3.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 12m^2                #WING AREA

MXIPTAOA 30.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 160.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 50kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                #FULLY MANEUVABLE SPEED
CPITMANE 4.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 20.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.6MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.6                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 135kt                #LANDING SPEED
REFAOALD 14deg                #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 1.0                  #LANDING THROTTLE SETTING

AUTOCALC
