REM GACGLIMT 9
REM GACRADRG 110
REM GACRADCS 0.9
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 1
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 3
REM GACRCVCH 3
REM GACRADSD 1
REM GACRADEL 0.5

IDENTIFY "RU_Su-27LMK_Advanced_Control_Experiment_Testbed"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 29.0t                #THRUST WITH AFTERBURNER
THRMILIT 15.0t                #THRUST AT MILITARY POWER
WEIGHCLN 17.3t                #WEIGHT CLEAN
WEIGFUEL  9.4t                #WEIGHT OF FUEL
WEIGLOAD 10.0t                #WEIGHT OF PAYLOAD
FUELABRN 20kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 1.25kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNINTVL 0.035

COCKPITP  0.0m  1.56m   5.30m  #COCKPIT POSITION
LEFTGEAR -2.28m -2.00m -2.725m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.28m -2.00m -2.725m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -2.05m  2.84m  #WHEEL POSITION
ARRESTER  0m -1.73m -8.86m
MACHNGUN  1.1m  0.47m 3.00m  #MACHINE GUN POSITION
SMOKEGEN -0.0m 0.00m -6.70m  #SMOKE GENERATOR POSITION
VAPORPO0  7.13m  0.425m -6.095m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  7.13m  0.425m -6.095m  #VAPOR POSITION (Wings Spread)
HTRADIUS 14.6m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 12

CRITAOAP  27.20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.3MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLBYFLAP 0.35                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.6                  #EFFECT OF SPOILER FOR Cd

WINGAREA 62m^2                #WING AREA

MXIPTAOA 29.0deg              #MAX INPUT AOA
MXIPTSSA 9.5deg               #MAX INPUT SSA
MXIPTROL 170.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

PSTMPTCH 65deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 25deg                #Post-Stall Maneuver VYaw
PSTMROLL 20deg                #Post-Stall Maneuver VRoll

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 220kt                 #FULLY MANEUVABLE SPEED
CPITMANE 12.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 4.0                  #PITCH STABILITY CONSTANT
CYAWMANE 8.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 8.5                  #YAW STABILITY CONSTANT
CROLLMAN 4.9                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

MAXNMAAM 999
MAXNMAGM 999
MAXNBOMB 999
MAXNMRKT 38

HRDPOINT 7.05m 0.12m -4.15m AIM9
HRDPOINT -7.05m 0.12m -4.15m AIM9

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

GUNPOWER 3
INITIGUN 150                 #INITIAL GUN
LOADWEPN AIM9 2
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 2.0MACH              #CRUISING SPEED
REFACRUS 50000ft              #CRUISING ALTITUDE
REFTCRUS 2.77                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 135kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.34                 #LANDING THROTTLE SETTING

AUTOCALC
