IDENTIFY "[241st]Aero l-39 albatros"
CATEGORY TRAINER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRAFTBN 0t                #THRUST WITH AFTERBURNER
THRMILIT  2.72t                #THRUST AT MILITARY POWER
WEIGHCLN 3.75t                #WEIGHT CLEAN
WEIGFUEL  1.5t                #WEIGHT OF FUEL
WEIGLOAD  1.1t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.3kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNSIGHT FALSE
GUNINTVL 0.05

COCKPITP  0.0m  0.60m   2.9m  #COCKPIT POSITION
LEFTGEAR -1.38m -1.52m -0.33m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.38m -1.52m -0.33m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.54m  4.22m  #WHEEL POSITION
MACHNGUN 0.06m -0.61m  3.63m  #MACHINE GUN POSITION
MACHNGN2 -0.06m -0.61m  3.63m  #MACHINE GUN POSITION
SMOKEGEN -0.00m  0.33m -4.40m  #SMOKE GENERATOR POSITION
VAPORPO0 -4.58m  -0.04m -1.45m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 4.58m  -0.04m -1.45m  #VAPOR POSITION (Wings Spread)
HTRADIUS  8m                #OUTSIDE SPHERE RADIUS
ARRESTER  0.0m -1.36m -3.57m

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 7

CRITAOAP  23.50deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 550km/h              #CRITICAL SPEED
MAXSPEED 750km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.35                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 18.8m^2                #WING AREA

MXIPTAOA 24.1deg              #MAX INPUT AOA
MXIPTSSA 7.0deg               #MAX INPUT SSA
MXIPTROL 75.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 50kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 140kt                #FULLY MANEUVABLE SPEED
CPITMANE 5.39                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.2                  #PITCH STABILITY CONSTANT
CYAWMANE 6.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 7.5                  #YAW STABILITY CONSTANT
CROLLMAN 3.6                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

HRDPOINT 2.0m -0.47m -0.1m AGM65 AIM9 B250 RKT
HRDPOINT -2.0m -0.47m -0.1m AGM65 AIM9 B250 RKT
HRDPOINT -2.62m -0.42m -0.1m AGM65 AIM9 B250 RKT
HRDPOINT 2.62m -0.42m -0.1m AGM65 AIM9 B250 RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint
GUNPOWER 2
INITIGUN 500                 #INITIAL GUN


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 750km/h              #CRUISING SPEED
REFACRUS 10000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 120kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 700m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.42                  #LANDING THROTTLE SETTING

AUTOCALC
