IDENTIFY "F-117A_NIGHTHAWK_OADF"
CATEGORY ATTACKER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRMILIT 9.8t                #THRUST AT MILITARY POWER
WEIGHCLN 13.38t                #WEIGHT CLEAN
WEIGFUEL 6.0t                #WEIGHT OF FUEL
WEIGLOAD 0.0t                 #WEIGHT OF PAYLOAD
FUELABRN 6.5kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.45kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  1.40m  2.85m  #COCKPIT POSITION
LEFTGEAR -2.35m -1.86m -2.96m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.35m -1.86m -2.96m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.84m  2.80m  #WHEEL POSITION
MACHNGUN  0.00m  0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.00m -9.00m  #SMOKE GENERATOR POSITION
VAPORPO0  6.60m  0.00m -7.60m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.60m  0.00m -7.60m  #VAPOR POSITION (Wings Spread)
HTRADIUS 14.00m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 15

CRITAOAP  18deg               #CRITICAL AOA POSITIVE
CRITAOAM -7deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.83MACH              #CRITICAL SPEED
MAXSPEED 0.84MACH              #MAXIMUM SPEED

HASSPOIL FALSE                #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 -1kt                  #VARIABLE GEOMETRY WING SPEED
VGWSPED2 -2kt                  #VARIABLE GEOMETRY WING SPEED

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.8                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 106m^2                #WING AREA

MXIPTAOA 22.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 200.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 120kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 220kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN

HRDPOINT -0.6m 0.5m -1.0m  AIM9 AGM65 B500
HRDPOINT  0.6m 0.5m -1.0m  AIM9 AGM65 B500
BOMINBAY TRUE
BMBAYRCS 0.7
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

LOADWEPN AIM9 0
LOADWEPN AGM65 0
LOADWEPN B500 2

RADARCRS 0.05               #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.8MACH              #CRUISING SPEED
REFACRUS 15000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 160kt                #LANDING SPEED
REFAOALD 12deg                #LANDING AOA
REFLNRWY 2000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.6                 #LANDING THROTTLE SETTING

THRSTREV 0.4

AUTOCALC
