REM DOMO
IDENTIFY "DOMO"
CATEGORY NORMAL
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRMILIT 26.0t                #THRUST AT MILITARY POWER
WEIGHCLN 6.80t                #WEIGHT CLEAN
WEIGFUEL 4.20t                #WEIGHT OF FUEL
WEIGLOAD 0.00t                #WEIGHT OF PAYLOAD
FUELABRN 1.20kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.24kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  4.64m  2.24m  #COCKPIT POSITION
LEFTGEAR -3.0m -6.09m -3.54m  #LEFT LANDING GEAR POSITION
RIGHGEAR  3.0m -6.09m -3.54m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -6.09m  2.00m  #WHEEL POSITION
MACHNGUN  0.0m  0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN  0.0m -3.99m -10.8m  #SMOKE GENERATOR POSITION
VAPORPO0  6.74m -2.35m 0.00m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.74m -2.35m 0.00m  #VAPOR POSITION (Wings Spread)
HTRADIUS  8.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 4

CRITAOAP  40deg               #CRITICAL AOA POSITIVE
CRITAOAM -30deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.3MACH              #CRITICAL SPEED
MAXSPEED 0.8MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR FALSE                #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 2.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 10.0                 #EFFECT OF SPOILER FOR Cd

WINGAREA 58m^2                #WING AREA

MXIPTAOA 20.0deg              #MAX INPUT AOA
MXIPTSSA 10.0deg              #MAX INPUT SSA
MXIPTROL 180.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 30kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 60kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 95%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.4MACH              #CRUISING SPEED
REFACRUS 10000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 500m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.2                  #LANDING THROTTLE SETTING

AUTOCALC
