REM ORIGINAL AIRSHIP by rar
IDENTIFY "AIRSHIP(rar)"
CATEGORY UTILITY
AFTBURNR FALSE               #HAVE AFTERBURNER?
THRAFTBN 0.0t                #THRUST WITH AFTERBURNER
PROPELLR 500hp              #PROPELLER ENGINE
WEIGHCLN 7.0t                #WEIGHT CLEAN
WEIGFUEL 0.5t                #WEIGHT OF FUEL
WEIGLOAD 0.3t                 #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.1kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m -9.1m 13.0m #COCKPIT POSITION
LEFTGEAR -5.3m -10.8m -20.57m  #LEFT LANDING GEAR POSITION
RIGHGEAR  5.3m -10.8m -20.57m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -10.8m -13.90m #WHEEL POSITION
MACHNGUN  0.0m 0.0m 0.0m     #MACHINE GUN POSITION
GUNDIREC  0.0m 0.0m 0.0m     #MACHINE GUN DIRECTION
SMOKEGEN  0.0m 0.0m -29.85m     #SMOKE GENERATOR POSITION
VAPORPO0 10.71m 0.00m -23.72m  #VAPOR POSITION (Wings Swept back)
VAPORPO1 10.71m 0.00m -23.72m  #VAPOR POSITION (Wings Spread)
HTRADIUS 30.0m                 #OUTSIDE SPHERE RADIUS

TRIGGER1 NON
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 NON

STRENGTH 1

CRITAOAP  15deg               #CRITICAL AOA POSITIVE
CRITAOAM  -5deg               #CRITICAL AOA NEGATIVE

CRITSPED 127km/h              #CRITICAL SPEED
MAXSPEED 128km/h              #MAXIMUM SPEED

HASSPOIL FALSE                #HAS SPOILER?
RETRGEAR FALSE                #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 1.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.1                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 50m^2                 #WING AREA

MXIPTAOA 10.0deg                #MAX INPUT AOA
MXIPTSSA 10.0deg                #MAX INPUT SSA
MXIPTROL  2.0deg                #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 20km/h               #MINIMUM MANEUVABLE SPEED
MANESPD2 70km/h               #FULLY MANEUVABLE SPEED
CPITMANE 4.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 15.0                 #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 5.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                 #INITIAL FUEL
INITLOAD 0.3t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 120km/h              #CRUISING SPEED
REFACRUS 8000ft               #CRUISING ALTITUDE
REFTCRUS 0.7                #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 20kt                  #LANDING SPEED
REFAOALD 10deg                 #LANDING AOA
REFLNRWY 100m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.2                   #LANDING THROTTLE SETTING

AUTOCALC
