REM TURN-X
IDENTIFY "TURN-X"
CATEGORY ATTACKER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 160.0t               #THRUST WITH AFTERBURNER
THRMILIT 100.0t               #THRUST AT MILITARY POWER
WEIGHCLN 50.2t                #WEIGHT CLEAN
WEIGFUEL 10.0t                #WEIGHT OF FUEL
WEIGLOAD 30.0t                #WEIGHT OF PAYLOAD
FUELABRN 0.01kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.0kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  4.00m  10.0m   #COCKPIT POSITION
LEFTGEAR -3.57m -13.81m 1.32m #LEFT LANDING GEAR POSITION
RIGHGEAR  3.57m -13.81m 1.32m #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -13.81m 3.32m  #WHEEL POSITION
MACHNGUN  2.67m 3.25m  8.8m   #MACHINE GUN POSITION
MACHNGN2  3.07m 3.32m  8.8m   #MACHINE GUN POSITION
SMOKEGEN  0.0m -0.11m -7.71m  #SMOKE GENERATOR POSITION
VAPORPO0  4.50m  0.0m  0.0m   #VAPOR POSITION (Wings Swept back)
VAPORPO1  4.50m  0.0m  0.0m   #VAPOR POSITION (Wings Spread)
HTRADIUS  15.0m               #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 100

CRITAOAP  32deg               #CRITICAL AOA POSITIVE
CRITAOAM -28deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.0MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                 #HAS VARIABLE GEOMETRY WING?
VGWSPED1 0kt
VGWSPED2 1kt

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 0.0m 1.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 10deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 30deg                #Post-Stall Maneuver VYaw
PSTMROLL 10deg                #Post-Stall Maneuver VRoll

CLVARGEO 0.6                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 1.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 6.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 50m^2                #WING AREA

MXIPTAOA 25.0deg              #MAX INPUT AOA
MXIPTSSA 6.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 4.0                  #YAW STABILITY CONSTANT
CROLLMAN 4.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED


GUNPOWER 6
INITIGUN 3000                 #INITIAL GUN
INITIAAM 8                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
MAXNMAGM 6
INITBOMB 0                    #INITIAL BOM
MAXNBOMB 4
INITRCKT 60                   #INITIAL ROCKET

AAMSLOT_ -3.00m 3.00m 0.69m
AAMSLOT_ 3.00m 3.00m 0.69m
AAMVISIB FALSE

AGMSLOT_ -3.00m 3.00m 0.69m
AGMSLOT_ 3.00m 3.00m 0.69m
AGMVISIB FALSE

RKTSLOT_ -0.47m 0.00m 1.39m
RKTSLOT_ 0.47m 0.00m 1.39m
RKTVISIB FALSE

BOMBSLOT  0.0m 0.0m 0.0m
BOMVISIB FALSE

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 95kt                 #LANDING SPEED
REFAOALD 8deg                 #LANDING AOA
REFLNRWY 50m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
