IDENTIFY "LIMANDE"
CATEGORY ATTACKER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 12.6t                #THRUST WITH AFTERBURNER
THRMILIT  7.2t                #THRUST AT MILITARY POWER
WEIGHCLN  10.0t               #WEIGHT CLEAN
WEIGFUEL  8.5t                #WEIGHT OF FUEL
WEIGLOAD  5.0t                #WEIGHT OF PAYLOAD
FUELABRN  2.3kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI  0.4kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  1.10m  3.83m  #COCKPIT POSITION
LEFTGEAR -1.8m -1.86m -4.38m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.8m -1.86m -4.38m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -2.07m  2.20m  #WHEEL POSITION
MACHNGUN  0.0m -0.63m  3.50m  #MACHINE GUN POSITION
GUNDIREC  0.0m -0.17m  2.98m  #MACHINE GUN DIRECTION
SMOKEGEN  0.0m  0.50m -6.13m  #SMOKE GENERATOR POSITION
VAPORPO0  6.68m -0.62m -6.09m #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.68m -0.62m -6.09m #VAPOR POSITION (Wings Spread)
HTRADIUS  10.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 12

CRITAOAP  25deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.8MACH              #CRITICAL SPEED
MAXSPEED 1.6MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 3.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 1.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.7                  #EFFECT OF GEAR FOR Cd
CDSPOILR 5.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 60m^2                #WING AREA

MXIPTAOA 24.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 32kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 25kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 7.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 80%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 2
INITIGUN 3000                 #INITIAL GUN
INITIAAM 4                    #INITIAL AAM
INITIAGM 2                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 14                   #INITIAL ROCKET

MAXNMAAM 6
MAXNMAGM 6
MAXNBOMB 4
MAXNMRKT 28

AAMSLOT_  6.79m -0.63m -5.01m
AAMSLOT_ -6.79m -0.63m -5.01m
AAMSLOT_  2.15m -0.53m -0.37m
AAMSLOT_ -2.15m -0.53m -0.37m
AAMSLOT_  1.79m -0.89m  0.13m
AAMSLOT_ -1.79m -0.89m  0.13m
AGMSLOT_  2.79m -0.75m -0.23m
AGMSLOT_ -2.79m -0.75m -0.23m
AGMSLOT_  0.40m -1.11m -0.13m
AGMSLOT_ -0.40m -1.11m -0.13m
AGMSLOT_  3.59m -0.82m -1.23m
AGMSLOT_ -3.59m -0.82m -1.23m
RKTSLOT_ -3.49m -0.82m -1.23m
RKTSLOT_  3.49m -0.82m -1.23m
BOMBSLOT  2.70m -0.75m -3.23m
BOMBSLOT -2.70m -0.75m -3.23m
BOMBSLOT  3.68m -0.82m -4.23m
BOMBSLOT -3.68m -0.82m -4.23m



REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.0MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 35kt                 #LANDING SPEED
REFAOALD 7deg                 #LANDING AOA
REFLNRWY 50m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.30                 #LANDING THROTTLE SETTING

AUTOCALC

