REM FFR-41 Maev from "Sentou Yousei Yukikaze ¥ Goodluck"
IDENTIFY "FFR-41_Maev"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 30.0t                #THRUST WITH AFTERBURNER
THRMILIT 20.0t                #THRUST AT MILITARY POWER
WEIGHCLN 12.0t                #WEIGHT CLEAN
WEIGFUEL  5.2t                #WEIGHT OF FUEL
WEIGLOAD  7.0t                #WEIGHT OF PAYLOAD
FUELABRN 6.8kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.32kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  1.10m  7.96m  #COCKPIT POSITION
LEFTGEAR -3.0m -2.76m -2.88m  #LEFT LANDING GEAR POSITION
RIGHGEAR  3.0m -2.76m -2.88m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -2.76m  6.24m  #WHEEL POSITION
MACHNGUN  0.8m  0.30m  5.72m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  0.07m -7.70m  #SMOKE GENERATOR POSITION
VAPORPO0  6.98m 0.07m -2.83m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.98m 0.07m -2.83m  #VAPOR POSITION (Wings Spread)
HTRADIUS  10.0m               #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 12

CRITAOAP  24deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 1.2MACH              #CRITICAL SPEED
MAXSPEED 3.2MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 1.3                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.5                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 1.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.0                  #EFFECT OF SPOILER FOR Cd
VGWSPED1 300kt
VGWSPED2 0.9MACH

WINGAREA 70m^2                #WING AREA

MXIPTAOA 24.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 380.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 80kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 4.0                  #PITCH STABILITY CONSTANT
CYAWMANE 3.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 4.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 1

INITIGUN 3000                 #INITIAL GUN
INITIAAM 8                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
MAXNMAGM 8

AAMSLOT_  1.45m -1.00m  1.0m
AAMSLOT_ -1.45m -1.00m  1.0m
AAMSLOT_  0.65m -1.00m  1.0m
AAMSLOT_ -0.65m -1.00m  1.0m
AAMVISIB FALSE

AGMSLOT_  1.45m -1.00m  1.0m
AGMSLOT_ -1.45m -1.00m  1.0m
AGMSLOT_  0.65m -1.00m  1.0m
AGMSLOT_ -0.65m -1.00m  1.0m
AGMVISIB FALSE

RADARCRS 0.5                  #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.8MACH              #CRUISING SPEED
REFACRUS 40000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 90kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 1000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
