REM VF-1
IDENTIFY "_VF-1J_SUPER VALKYRIE(c)"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 49.0t                #THRUST WITH AFTERBURNER
THRMILIT 16.0t                #THRUST AT MILITARY POWER
WEIGHCLN 20.0t                #WEIGHT CLEAN
WEIGFUEL 14.0t                #WEIGHT OF FUEL
WEIGLOAD 10.0t                #WEIGHT OF PAYLOAD
FUELABRN 3.5kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.2kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.55m  2.5m    #COCKPIT POSITION
LEFTGEAR -1.7m -2.7m -2.0m    #LEFT LANDING GEAR POSITION
RIGHGEAR  1.7m -2.7m -2.0m    #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.90m 4.1m    #WHEEL POSITION
MACHNGUN  0.0m -1.72m 2.00m   #MACHINE GUN POSITION
SMOKEGEN  0.0m -0.03m -5.2m   #SMOKE GENERATOR POSITION
ARRESTER  0.0m -1.9m -4.8m    #ARRESTING HOOK POSITION
VAPORPO0  4.2m  0.2m -5.2m   #VAPOR POSITION (Wings Swept back)
VAPORPO1  7.3m  0.2m -2.9m #VAPOR POSITION (Wings Spread)
HTRADIUS  8.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 30

CRITAOAP  22deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.9MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.6                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 1.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 32m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 0.0m 1.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 40deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 50deg                #Post-Stall Maneuver VYaw
PSTMROLL 60deg                #Post-Stall Maneuver VRoll

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING
VGWSPED1 400kt
VGWSPED2 500kt

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 3000                 #INITIAL GUN
INITIAAM 4                    #INITIAL AAM


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 500m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
