REM FFR-31 SYLPHIDE
IDENTIFY "FFR-31_SYLPHIDE(gre)"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 25.32t                #THRUST WITH AFTERBURNER
THRMILIT 19.35t                #THRUST AT MILITARY POWER
WEIGHCLN 11.9t                #WEIGHT CLEAN
WEIGFUEL 10.0t                #WEIGHT OF FUEL
WEIGLOAD 4.0t                #WEIGHT OF PAYLOAD
FUELABRN 6.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.5kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.59m 7.30m  #COCKPIT POSITION
LEFTGEAR -2.12m -2.68m -2.20m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.12m -2.68m -2.20m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -2.20m  6.47m  #WHEEL POSITION
MACHNGUN  -0.8m  0.37m  6.80m  #MACHINE GUN POSITION
SMOKEGEN -0.3m -0.63m -8.80m  #SMOKE GENERATOR POSITION
VAPORPO0  6.9m  0.00m -1.80m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 -6.9m  0.00m -1.80m  #VAPOR POSITION (Wings Spread)
GUNINTVL 0.01
HTRADIUS 10.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 10

CRITAOAP  40deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.7MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 500kt
VGWSPED2 600kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 40m^2                #WING AREA

MXIPTAOA 37.0deg              #MAX INPUT AOA
MXIPTSSA 8.0deg               #MAX INPUT SSA
MXIPTROL 320.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 90kt                #FULLY MANEUVABLE SPEED
CPITMANE 9.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 6.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.5                  #YAW STABILITY CONSTANT
CROLLMAN 4.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

HRDPOINT_ -0.50m -1.50m 2.50m AIM9 AIM120
HRDPOINT_ 0.00m -1.50m 2.50m AIM9 AIM120
HRDPOINT_ 0.50m -1.50m 2.50m AIM9 AIM120
HRDPOINT_ -0.75m -1.50m 0.5m AIM9 AIM120
HRDPOINT_ -0.25m -1.50m 0.5m AIM9 AIM120
HRDPOINT_ 0.25m -1.50m 0.5m AIM9 AIM120
HRDPOINT_ 0.75m -1.50m 0.5m AIM9 AIM120

AAMVISIB FALSE

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint
GUNPOWER 1
INITIGUN 1200                 #INITIAL GUN
LOADWEPN AIM9 3
LOADWEPN AIM120 4

RADARCRS 0.1                  #RADAR CROSS SECTION
BMBAYRCS 0.7                  #RADAR CROSS SECTION WHEN OPEN WEAPON BAY

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.4MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 140kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
