IDENTIFY "[VFA-49]Su-34XR[DV1-NIGHTCOBRAS]"
CATEGORY ATTACKER
AFTBURNR TRUE                  #HAVE AFTERBURNER?
THRAFTBN 22.6t                #THRUST WITH AFTERBURNER
THRMILIT 16.0t                #THRUST AT MILITARY POWER
THRSTREV 0.4                   #EFFICIENCY OF THRUST REVERSER
WEIGHCLN 12.0t                #WEIGHT CLEAN
WEIGFUEL 7.8t                #WEIGHT OF FUEL
WEIGLOAD  10.00t                #WEIGHT OF PAYLOAD
FUELABRN  4.5kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI  0.45kg               #FUEL CONSUMPTION AT MILITARY POWER
COCKPITP -0.35m  1.28m  4.70m  #COCKPIT POSITION
LEFTGEAR -2.30m -2.30m -3.90m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.30m -2.30m -3.90m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -2.30m  3.40m  #WHEEL POSITION
MACHNGUN  1.20m  0.55m  2.00m  #MACHINE GUN POSITION
MACHNGN2  -1.20m  0.55m  2.00m  #MACHINE GUN POSITION
SMOKEGEN  0.00m -0.00m -12.00m #SMOKE GENERATOR POSITION
VAPORPO0  7.30m  0.15m -6.90m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 -800000000m 0.15m -6.90m  #VAPOR POSITION (Wings Spread)
HTRADIUS 10.00m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" 0.35m 1.28m 4.70m 0deg 0deg 0deg INSIDE

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 16

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.0MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                 #HAS VARIABLE GEOMETRY WING?
VGWSPED1 0kt
VGWSPED2 580kt                #VARIABLE GEOMETRY WING SPEED

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 58m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
