REM RAIDEN
IDENTIFY "Raiden21TH(J2M3)"
CATEGORY WW2FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 1800HP                #PROPELLER ENGINE
WEIGHCLN  2.5t                 #WEIGHT CLEAN
WEIGFUEL  0.4t                 #WEIGHT OF FUEL
WEIGLOAD  0.5t                 #WEIGHT OF PAYLOAD
FUELMILI  0.1kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m   1.07m -1.60m  #COCKPIT POSITION
INSTPANL user/oranleed/raiden21/raiden.ist
LEFTGEAR -1.60m -2.13m  0.04m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.60m -2.13m  0.04m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m  -0.40m -6.30m  #WHEEL POSITION
MACHNGUN  1.92m -0.41m  0.91m  #MACHINE GUN POSITION
MACHNGN2 -1.92m -0.41m  0.91m  #MACHINE2 GUN POSITION
MACHNGN3  2.25m -0.39m  0.48m
MACHNGN4 -2.25m -0.39m  0.48m
SMOKEGEN  0.0m   0.00m -5.50m  #SMOKE GENERATOR POSITION
VAPORPO0  5.30m -0.12m -0.68m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.30m -0.12m -0.68m  #VAPOR POSITION (Wings Spread)
HTRADIUS  7.0m                 #OUTSIDE SPHERE RADIUS
GUNSIGHT FALSE

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 12

CRITAOAP  14deg                #CRITICAL AOA POSITIVE
CRITAOAM -10deg                #CRITICAL AOA NEGATIVE

CRITSPED 680km/h               #CRITICAL SPEED
MAXSPEED 610km/h               #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR TRUE                  #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                   #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                   #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                   #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                   #EFFECT OF SPOILER FOR Cd

WINGAREA 20m^2                 #WING AREA

MXIPTAOA 18.0deg               #MAX INPUT AOA
MXIPTSSA 5.0deg                #MAX INPUT SSA
MXIPTROL 110.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 45kt                  #MINIMUM MANEUVABLE SPEED
MANESPD2 60kt                  #FULLY MANEUVABLE SPEED
CPITMANE 7.0                   #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                   #PITCH STABILITY CONSTANT
CYAWMANE 5.0                   #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                   #YAW STABILITY CONSTANT
CROLLMAN 3.0                   #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                  #CONTROL LANDINGGEAR
CTLBRAKE FALSE                 #CONTROL BRAKE
CTLSPOIL 0.0                   #CONTROL SPOILER
CTLABRNR FALSE                 #CONTROL AFTERBURNER
CTLTHROT 0.0                   #CONTROL THRUST
CTLIFLAP 0.0                   #CONTROL FLAP
CTLINVGW 0.0                   #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m             #POSITION
ATTITUDE 45deg 0deg 0deg       #ATTITUDE
INITFUEL 75%                   #INITIAL FUEL
INITLOAD 0.0t                  #INITIAL PAYLOAD
INITSPED 0.0MACH               #INITIAL SPEED
WEAPONCH GUN

HRDPOINT -2.65m -0.70m -0.30m B250
HRDPOINT  2.65m -0.70m -0.30m B250
LMTBYHDP TRUE                  #Limit Max Num Weapon by Hardpoint

INITIGUN 2000                  #INITIAL GUN
INITIAAM 0                     #INITIAL AAM
INITIAGM 0                     #INITIAL AGM
INITBOMB 0                     #INITIAL BOMB
MAXNBOMB 2

RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 560km/h               #CRUISING SPEED(*1.2
REFACRUS 17500ft               #CRUISING ALTITUDE
REFTCRUS 0.8                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 88kt                  #LANDING SPEED
REFAOALD 8.5deg                 #LANDING AOA
REFLNRWY 500m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.4                   #LANDING THROTTLE SETTING

AUTOCALC
