IDENTIFY "[h3c][Ben]Antonov_An-124-100_Ruslan"
CATEGORY NORMAL
AFTBURNR FALSE               #HAVE AFTERBURNER?
THRAFTBN 0.0t                #THRUST WITH AFTERBURNER
THRMILIT 206400lb               #THRUST AT MILITARY POWER
WEIGHCLN 175t                #WEIGHT CLEAN
WEIGFUEL 108t                #WEIGHT OF FUEL
WEIGLOAD 0.66t                 #WEIGHT OF PAYLOAD
FUELABRN 0.0kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 9.6kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.55m  4.03m  27.73m  #COCKPIT POSITION
EXCAMERA "CO-PILOT" 0.55m 4.02m 27.73m  0deg 0deg 0deg INSIDE
EXCAMERA "Navigator1" -0.6m 4.0m 26.05m  90deg 0deg 0deg INSIDE
EXCAMERA "Navigator2" -0.6m 4.0m 25.50m  90deg 0deg 0deg INSIDE
EXCAMERA "Engineer1" 0.6m 4.0m 26.05m  -90deg 0deg 0deg INSIDE
EXCAMERA "Engineer2" 0.6m 4.0m 25.50m  -90deg 0deg 0deg INSIDE
LEFTGEAR -4.35m -4.4m -7.10m  #LEFT LANDING GEAR POSITION
RIGHGEAR  4.35m -4.4m -7.10m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -4.9m 27.70m  #WHEEL POSITION
MACHNGUN -0.0m -0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN  0.4m  0.50m -33m    #SMOKE GENERATOR POSITION
VAPORPO0 38.0m  1.00m -15.7m  #VAPOR POSITION (Wings Swept back)
VAPORPO1 38.0m  1.00m -15.7m  #VAPOR POSITION (Wings Spread)
HTRADIUS 40.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 NON

STRENGTH 8

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 400kt              #CRITICAL SPEED
MAXSPEED 467kt              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.6                  #EFFECT OF SPOILER FOR Cd

WINGAREA 628m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 30deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 90kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                #FULLY MANEUVABLE SPEED
CPITMANE 3.2                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 12.0                  #PITCH STABILITY CONSTANT
CYAWMANE 4.2                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 1.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                   #INITIAL FUEL
INITLOAD 30.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 467kt              #CRUISING SPEED
REFACRUS 35000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 160kt                 #LANDING SPEED
REFAOALD 6deg                 #LANDING AOA
REFLNRWY 2000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.7                  #LANDING THROTTLE SETTING

THRSTREV 0.4

AUTOCALC
