IDENTIFY "HAWKER_HUNTER_F3"
CATEGORY TRAINER
AFTBURNR TRUE                #HAVE AFTERBURNER?
THRAFTBN  9500lb                #THRUST WITH AFTERBURNER
THRMILIT  7500lb                #THRUST AT MILITARY POWER
WEIGHCLN  6.46t                  #WEIGHT CLEAN
WEIGFUEL  1.43t                  #WEIGHT OF FUEL
WEIGLOAD  0.2t                  #WEIGHT OF PAYLOAD
FUELABRN 2.2kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.35kg                 #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0m  0.73m  4.30m   #COCKPIT POSITION
LEFTGEAR -2.24m -1.53m  0.078m   #LEFT LANDING GEAR POSITION
RIGHGEAR  2.24m -1.53m  0.078m   #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.585m 5.07m    #WHEEL POSITION
ARRESTER  0.00m -1.48m -8.25m   #Arresting hook position 
MACHNGUN  0.35m -0.55m  4.10m  #MACHINE GUN POSITION
SMOKEGEN  0.0m 0.00m -7.60m   #SMOKE GENERATOR POSITION
VAPORPO0 5.096m -0.209m  -2.584m   #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 5.096m -0.209m  -2.584m   #VAPOR POSITION (Wings Spread)
HTRADIUS 8.0m                 #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 10

CRITAOAP 20deg                 #CRITICAL AOA POSITIVE
CRITAOAM -15deg                #CRITICAL AOA NEGATIVE

CRITSPED 400kt               #CRITICAL SPEED
MAXSPEED 630kt               #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                   #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.5                   #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                   #EFFECT OF GEAR FOR Cd
CDSPOILR 1.0                   #EFFECT OF SPOILER FOR Cd

WINGAREA 31.60m^2             #WING AREA

MXIPTAOA 22.0deg               #MAX INPUT AOA
MXIPTSSA 5.0deg                #MAX INPUT SSA
MXIPTROL 95.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 63kt                  #MINIMUM MANEUVABLE SPEED
MANESPD2 110kt                  #FULLY MANEUVABLE SPEED
CPITMANE 8.0                   #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                   #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                   #YAW STABILITY CONSTANT
CROLLMAN 3.0                   #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                  #CONTROL LANDINGGEAR
CTLBRAKE FALSE                 #CONTROL BRAKE
CTLSPOIL 0.0                   #CONTROL SPOILER
CTLABRNR FALSE                 #CONTROL AFTERBURNER
CTLTHROT 0.0                   #CONTROL THRUST
CTLIFLAP 0.0                   #CONTROL FLAP
CTLINVGW 0.0                   #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                 #CONTROL AUTO VARIABLE GEOMETRY WING



POSITION 0m 3ft 0m             #POSITION
ATTITUDE 45deg 15deg 0deg      #ATTITUDE
INITFUEL 75%                   #INITIAL FUEL
INITLOAD 0.0t                  #INITIAL PAYLOAD
INITSPED 0.0MACH               #INITIAL SPEED

LMTBYHDP TRUE
INITIGUN 0

RADARCRS 0.1

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 590kt               #CRUISING SPEED(*1.2
REFACRUS 20000ft               #CRUISING ALTITUDE
REFTCRUS 0.9                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 131kt                  #LANDING SPEED
REFAOALD 10deg                  #LANDING AOA
REFLNRWY 1200m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.40                  #LANDING THROTTLE SETTING

AUTOCALC
