IDENTIFY "[VMFA-125]AH-1Z_VIPER"
CATEGORY ATTACKER
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 3400HP
PROPEFCY 0.65                 #Propeller efficiency
PROPVMIN 20m/s                #Minimum speed that T=P/V becomes valid
WEIGHCLN  4.6t                #WEIGHT CLEAN
WEIGFUEL  0.9t                #WEIGHT OF FUEL
WEIGLOAD  1.0t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.40kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNSIGHT FALSE
GUNINTVL 0.028

COCKPITP 0m  0.62m  2.66m  #COCKPIT POSITION
LEFTGEAR -1.08m -1.365m  -0.96m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.08m -1.365m  -0.96m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.365m 2.0m  #WHEEL POSITION
ARRESTER  0.0m -0.28m -7.8m
MACHNGUN 0m -0.80m  4.605m  #MACHINE GUN POSITION
SMOKEGEN -1.60m  -0.10m -0.5m  #SMOKE GENERATOR POSITION
VAPORPO0  1.655m  -0.115m -0.565m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  1.655m  -0.115m -0.565m
HTRADIUS 11.7m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" 0m  0.80m  1.25m 0deg 0deg 0deg INSIDE

RADARCRS 0.5                  #RADAR CROSS SECTION
STRENGTH 5

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 250km/h              #CRITICAL SPEED
MAXSPEED 250km/h              #MAXIMUM SPEED

HASSPOIL TRUE                #HAS SPOILER?
RETRGEAR FALSE                #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
