REM ZEROFIGHTER
IDENTIFY "ZERO_21(green_GL)"
CATEGORY FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 950HP              #PROPELLER ENGINE
WEIGHCLN  1.6t                #WEIGHT CLEAN
WEIGFUEL  0.8t                #WEIGHT OF FUEL
WEIGLOAD  0.06t                #WEIGHT OF PAYLOAD
FUELMILI 0.04kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.78m -0.9m  #COCKPIT POSITION
LEFTGEAR -1.55m -1.8m  0.0m  #LEFT LANDING GEAR POSITION
RIGHGEAR 1.55m -1.8m  0.0m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -0.09m -7.64m  #WHEEL POSITION
MACHNGUN  0.30m  0.48m  1.04m  #MACHINE GUN POSITION
MACHNGN2 -0.30m  0.48m  1.04m  #MACHINE GUN POSITION
SMOKEGEN  0.0m   0.00m -6.91m  #SMOKE GENERATOR POSITION
VAPORPO0 -6.0m   0.12m  -0.71m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.0m   0.12m  -0.71m  #VAPOR POSITION (Wings Spread)
HTRADIUS  6.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 8

CRITAOAP  28deg               #CRITICAL AOA POSITIVE
CRITAOAM -23deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.40MACH              #CRITICAL SPEED
MAXSPEED 534km/h             #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 22m^2                #WING AREA

MXIPTAOA 24.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 190.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 45kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 50kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 15deg 0deg      #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
WEAPONCH GUN

INITIGUN 1400                  #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 2                    #INITIAL BOM

RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 500km/h              #CRUISING SPEED(*1.2
REFACRUS 13123ft              #CRUISING ALTITUDE
REFTCRUS 0.5                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 80kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 1000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                  #LANDING THROTTLE SETTING

AUTOCALC
