REM Type-1 Fighter
IDENTIFY "Ki-43_Hayabusa(OCP)"
CATEGORY WW2FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 950HP              #PROPELLER ENGINE
WEIGHCLN  1.58t                #WEIGHT CLEAN
WEIGFUEL  0.43t                #WEIGHT OF FUEL
WEIGLOAD  0.1t                #WEIGHT OF PAYLOAD
FUELMILI 0.1kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.755m  0.145m  #COCKPIT POSITION
LEFTGEAR -1.815m -1.965m  1.555m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.815m -1.965m  1.555m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -0.5m -4.39m  #WHEEL POSITION
SMOKEGEN  5.255m  -0.01m -0.525m  #SMOKE GENERATOR POSITION
VAPORPO0  5.4m  0.035m  1.00m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.4m  0.035m  1.00m  #VAPOR POSITION (Wings Spread)
HTRADIUS  7m                #OUTSIDE SPHERE RADIUS
GUNSIGHT FALSE

MACHNGUN  0.25m 0.585m  2.685m  #MACHINE GUN POSITION
MACHNGN2 -0.25m 0.585m  2.685m  #MACHINE GUN POSITION

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 5

CRITAOAP  16deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 556km/h              #CRITICAL SPEED
MAXSPEED 495km/h             #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 22m^2                #WING AREA

MXIPTAOA 18.0deg              #MAX INPUT AOA
MXIPTSSA 12.0deg               #MAX INPUT SSA
MXIPTROL 62.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 30kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 50kt                 #FULLY MANEUVABLE SPEED
CPITMANE 7.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 3.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 1.8                  #YAW STABILITY CONSTANT
CROLLMAN 2.1                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
GUNPOWER 1
INITIGUN 2000                  #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0

RADARCRS 0.001
REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 445km/h              #CRUISING SPEED(*1.2
REFACRUS 17000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 60kt                 #LANDING SPEED
REFAOALD 7deg                #LANDING AOA
REFLNRWY 570m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.42                  #LANDING THROTTLE SETTING

AUTOCALC
