IDENTIFY "Mi-26_(HALO)"
CATEGORY UTILITY
AIRCLASS HELICOPTER

AFTBURNR FALSE               #HAVE AFTERBURNER?
PROPELLR 11240HP             #PROPELLER ENGINE
PROPEFCY 0.68                #Propeller efficiency
PROPVMIN 20m/s               #Minimum speed that T=P/V becomes valid
WEIGHCLN 28.2t               #WEIGHT CLEAN
WEIGFUEL 11.9t               #WEIGHT OF FUEL
WEIGLOAD 20.0t               #WEIGHT OF PAYLOAD
FUELMILI 1.5kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.56m  0.25m  14.47m  #COCKPIT POSITION
EXCAMERA "CO-PILOT1" -0.56m  0.25m  14.47m   0deg 0deg 0deg INSIDE
EXCAMERA "CO-PILOT2" -0.70m  0.25m  13.20m   0deg 0deg 0deg INSIDE
EXCAMERA "CO-PILOT3"  0.70m  0.25m  13.15m   0deg 0deg 0deg INSIDE
EXCAMERA "GUNNER1"   -1.46m  0.01m   6.88m -180deg 0deg 0deg INSIDE
EXCAMERA "GUNNER2"    1.46m  0.01m   6.88m  180deg 0deg 0deg INSIDE
EXCAMERA "GUNNER3"   -1.50m -0.19m  10.04m  90deg 0deg 0deg INSIDE
EXCAMERA "GUNNER4"    1.50m -0.19m   1.37m -90deg 0deg 0deg INSIDE
EXCAMERA "GUNNER5"   -1.50m -0.19m   1.37m  90deg 0deg 0deg INSIDE
EXCAMERA "GUNNER6"    0.00m  0.46m  -0.60m  -180deg 0deg 0deg INSIDE
LEFTGEAR -3.06m -2.83m  2.62m  #LEFT LANDING GEAR POSITION
RIGHGEAR  3.06m -2.83m  2.62m  #LEFT LANDING GEAR POSITION
WHELGEAR  0.00m -3.29m  11.79m  #WHEEL POSITION
SMOKEGEN  0.00m  -2.27m 7.08m  #SMOKE GENERATOR POSITION
VAPORPO0 -16.33m 5.42m  4.43m  #VAPOR POSITION (Wings Swept Back or no-VGW)
HTRADIUS 25.00m                #OUTSIDE SPHERE RADIUS

STRENGTH 8

CRITAOAP  10deg               #CRITICAL AOA POSITIVE
CRITAOAM -5deg                #CRITICAL AOA NEGATIVE

CRITSPED 137.2kt                #CRITICAL SPEED
MAXSPEED 158.9kt                #MAXIMUM SPEED

HASSPOIL TRUE                  #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

VGWSPED1 0.1kt
VGWSPED2 0kt

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 1.0m 0.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 15deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 22deg                #Post-Stall Maneuver VYaw
PSTMROLL 15deg                #Post-Stall Maneuver VRoll

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 50.0                 #EFFECT OF SPOILER FOR Cd

WINGAREA 1m^2                 #WING AREA

MXIPTAOA 0.00deg              #MAX INPUT AOA
MXIPTSSA 0.00deg              #MAX INPUT SSA
MXIPTROL 0.00deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 5kt                  #MINIMUM MANEUVABLE SPEED
MANESPD2 50kt                 #FULLY MANEUVABLE SPEED
CPITMANE 1.5                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 5.0                  #PITCH STABILITY CONSTANT
CYAWMANE 1.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 5.0                  #YAW STABILITY CONSTANT
CROLLMAN 1.4                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m  3ft 0m           #POSITION
ATTITUDE 0deg 0deg 0deg       #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 4.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 137kt                #CRUISING SPEED
REFACRUS 4000ft               #CRUISING ALTITUDE
REFTCRUS 0.85                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND  0kt                 #LANDING SPEED
REFAOALD  0deg                #LANDING AOA
REFLNRWY  30m                 #RUNWAY REQUIRED TO STOP
REFTHRLD  0                   #LANDING THROTTLE SETTING

AUTOCALC
