REM GACGLIMT 3
REM GACRADRG 50
REM GACRADCS 2
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 1
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 1
REM GACRADEL 0.5

IDENTIFY "JP_C-1_JASDF_CargoAircraft"
CATEGORY NORMAL
AFTBURNR FALSE               #HAVE AFTERBURNER?
THRAFTBN  0.0t               #THRUST WITH AFTERBURNER
THRMILIT 15.0t               #THRUST AT MILITARY POWER
THRSTREV  0.1                #EFFICIENCY OF THRUST REVERSER
WEIGHCLN 24.25t               #WEIGHT CLEAN
WEIGFUEL 15.0t               #WEIGHT OF FUEL
WEIGLOAD 8.0t               #WEIGHT OF PAYLOAD
FUELABRN 0.0kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.7kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.40m  0.85m  7.62m  #COCKPIT POSITION
LEFTGEAR -1.80m -2.67m -0.80m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.80m -2.67m -0.80m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -2.67m 7.50m  #WHEEL POSITION
MACHNGUN -0.0m -0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN -4.3m  1.05m -38.3m  #SMOKE GENERATOR POSITION
VAPORPO0 15.7m  0.56m -6.5m  #VAPOR POSITION (Wings Swept back)
VAPORPO1 15.7m  0.56m -6.5m  #VAPOR POSITION (Wings Spread)
HTRADIUS 25.0m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" 0.40m  0.85m  7.62m 0deg 0deg 0deg INSIDE

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 10

CRITAOAP  19.5deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 833km/h              #CRITICAL SPEED
MAXSPEED 926km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.55                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.45                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 130m^2                #WING AREA

MXIPTAOA 30.0deg              #MAX INPUT AOA
MXIPTSSA 9.0deg               #MAX INPUT SSA
MXIPTROL 45.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 140kt                #FULLY MANEUVABLE SPEED
CPITMANE 4.5                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 10.0                  #PITCH STABILITY CONSTANT
CYAWMANE 2.2                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 1.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 8ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 925km/h              #CRUISING SPEED
REFACRUS 12000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 90kt                #LANDING SPEED
REFAOALD 8deg                #LANDING AOA
REFLNRWY 600m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.4                  #LANDING THROTTLE SETTING

AUTOCALC
