REM RX-77
IDENTIFY "RX-77_GUNCANNON(c)"
CATEGORY ATTACKER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 60.2t                #THRUST WITH AFTERBURNER
THRMILIT 21.0t                #THRUST AT MILITARY POWER
WEIGHCLN 60.3t                #WEIGHT CLEAN
WEIGFUEL 15.2t                #WEIGHT OF FUEL
WEIGLOAD 16.0t                #WEIGHT OF PAYLOAD
FUELABRN 8.5kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 2.65kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  5.95m  7.7m  #COCKPIT POSITION
LEFTGEAR -2.86m -10.75m 0.39m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.86m -10.75m 0.39m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m  -10.75m 2.39m  #WHEEL POSITION
MACHNGUN  0.37m 5.15m  3.79m  #MACHINE GUN POSITION
MACHNGN2 -0.37m 5.15m  3.79m  #MACHINE GUN POSITION
SMOKEGEN  0.0m -0.11m -7.71m  #SMOKE GENERATOR POSITION
VAPORPO0  3.13m  5.11m 2.64m  #VAPOR POSITION (Wings Swept back)
VAPORPO1  3.13m  5.11m 2.64m  #VAPOR POSITION (Wings Spread)
HTRADIUS  12.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 50

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -16deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.3MACH              #CRITICAL SPEED
MAXSPEED 0.7MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                 #HAS VARIABLE GEOMETRY WING?
VGWSPED1 0kt
VGWSPED2 1kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 6.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 50m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 20kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 60kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 2
INITIGUN 1000                 #INITIAL GUN
INITRCKT 100                  #INITIAL ROCKET
RKTVISIB FALSE

RKTSLOT_  1.42m 5.14m 6.77m
RKTSLOT_ -1.42m 5.14m 6.77m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.7MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 100m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
