IDENTIFY "Yak-15_Feather"
CATEGORY FIGHTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT  0.9t                #THRUST AT MILITARY POWER
WEIGHCLN  2.35t                #WEIGHT CLEAN
WEIGFUEL  0.59t                #WEIGHT OF FUEL
WEIGLOAD  0.2t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.4kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNSIGHT FALSE


COCKPITP  0.0m  0.975m  -0.945m  #COCKPIT POSITION
LEFTGEAR -1.825m -1.305m 0.46m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.825m -1.305m 0.46m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -0.345m  -4.515m  #WHEEL POSITION
ARRESTER  0.0m 0.0m -4.95m  #ARRESTING HOOK
MACHNGUN -0.395m 0.26m  1.815m  #MACHINE GUN POSITION
MACHNGN2  0.395m 0.26m  1.815m  #MACHINE GUN POSITION
SMOKEGEN -0.0m  -0.07m -4.38m  #SMOKE GENERATOR POSITION
VAPORPO0  4.6m 0.18m -0.01m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  4.6m  0.18m -0.01m  #VAPOR POSITION (Wings Spread)
HTRADIUS  5.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 GUN
TRIGGER3 SMK
TRIGGER4 SMK

STRENGTH 6

CRITAOAP  18deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 721km/h              #CRITICAL SPEED
MAXSPEED 786km/h             #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.4                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.7                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.2                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 14.85m^2                #WING AREA

MXIPTAOA 23.1deg              #MAX INPUT AOA
MXIPTSSA 7.3deg               #MAX INPUT SSA
MXIPTROL 142.7deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 76kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 94kt                #FULLY MANEUVABLE SPEED
CPITMANE 5.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.3                  #PITCH STABILITY CONSTANT
CYAWMANE 5.2                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.8                  #YAW STABILITY CONSTANT
CROLLMAN 2.9                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 97%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 2000                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                   #INITIAL ROCKET

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 748km/h              #CRUISING SPEED
REFACRUS 5000m              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 72kt                #LANDING SPEED
REFAOALD 15deg                #LANDING AOA
REFLNRWY 720m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.45                  #LANDING THROTTLE SETTING

AUTOCALC
