REM GACGLIMT 6
REM GACRADRG 0
REM GACRADCS 0.8
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 2 4
REM GACRCVCH 2 4
REM GACRADSD 0
REM GACRADEL 0

IDENTIFY "CN_S-70C-2_BlackHawk"
CATEGORY UTILITY
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 3446HP
PROPEFCY 0.35                 #Propeller efficiency
PROPVMIN 20m/s                #Minimum speed that T=P/V becomes valid
WEIGHCLN  6.21t                  #WEIGHT CLEAN
WEIGFUEL  0.68t                #WEIGHT OF FUEL
WEIGLOAD  3.66t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.15kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP 0.53m  0.5m  2.75m  #COCKPIT POSITION
LEFTGEAR -1.495m -1.435m  1.145m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.495m -1.435m  1.145m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.255m -7.02m  #WHEEL POSITION
ARRESTER  0.0m -1.035m -7.38m
MACHNGUN 0m 0m 0m  #MACHINE GUN POSITION
SMOKEGEN -1.25m  0.035m -1.415m  #SMOKE GENERATOR POSITION
VAPORPO0  3.265m  0.205m 0.69m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.265m  0.205m 0.69m
HTRADIUS 13.2m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" -0.53m  0.5m  2.75m 0deg 0deg 0deg INSIDE

RADARCRS 0.7                  #RADAR CROSS SECTION
STRENGTH 8

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 155kt              #CRITICAL SPEED
MAXSPEED 193kt              #MAXIMUM SPEED

HASSPOIL FALSE                #HAS SPOILER?
RETRGEAR FALSE                #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 1m^2                 #WING AREA  1m^2 for a helicopter

