REM GACGLIMT 3
REM GACRADRG 150
REM GACRADCS 1.3
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 1
REM GACLNDNV 0
REM GACLIMIT 2
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 1
REM GACRADEL 0.25

IDENTIFY "RU_Tu-160_Blackjack"
CATEGORY HEAVYBOMBER
AFTBURNR TRUE               #HAVE AFTERBURNER?
THRAFTBN 92.0t                #THRUST WITH AFTERBURNER
THRMILIT 56.76t             #THRUST AT MILITARY POWER
WEIGHCLN 110t                #WEIGHT CLEAN
WEIGFUEL 130t                #WEIGHT OF FUEL
WEIGLOAD 40t                 #WEIGHT OF PAYLOAD
FUELABRN 112.0kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.8kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.55m  0.85m  19.2m  #COCKPIT POSITION
LEFTGEAR -2.7m -4.75m -3.55m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.7m -4.75m -3.55m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -4.75m 14.00m  #WHEEL POSITION
ARRESTER  0.0m -1.20m -22.05m
MACHNGUN 0.00m 0.00m 0.00m  #MACHINE GUN POSITION
GUNDIREC  0.0m 0.0m -1.0m     #MACHINE GUN DIRECTION
SMOKEGEN  0.0m  2.75m -26.15m  #SMOKE GENERATOR POSITION
VAPORPO0 -16.35m  -0.55m -18.72m  #VAPOR POSITION (Wings Swept back)
VAPORPO1 -28.09m  -0.55m -6.52m  #VAPOR POSITION (Wings Spread)
HTRADIUS 37.1m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" 0.55m  0.85m  19.2m 0deg 0deg 0deg INSIDE

TRIGGER1 AGM
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 NON

STRENGTH 22

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2000km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.45                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.4                  #EFFECT OF SPOILER FOR Cd

WINGAREA 232m^2                #WING AREA

MXIPTAOA 18.0deg              #MAX INPUT AOA
MXIPTSSA 4.0deg               #MAX INPUT SSA
MXIPTROL 30deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 100kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 260kt                #FULLY MANEUVABLE SPEED
CPITMANE 4.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 12.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 1.7                  #YAW STABILITY CONSTANT
CROLLMAN 0.7                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING
VGWSPED1 450kt
VGWSPED2 550kt

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                   #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 12                   #INITIAL AGM
INITBOMB 84                   #INITIAL BOMB
WEAPONCH AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 170kt                 #LANDING SPEED
REFAOALD 10deg                 #LANDING AOA
REFLNRWY 2200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AGMVISIB FALSE
AGMSLOT_ -0.5m -2m 9.5m
AGMSLOT_  0.5m -2m 6.1m
AGMSLOT_ -0.5m -2m 3.0m
AGMSLOT_  0.5m -2m -3.5m
AGMSLOT_ -0.5m -2m -7.1m
AGMSLOT_  0.5m -2m -11m

BOMVISIB FALSE
BOMBSLOT  0.5m -2m 9.5m
BOMBSLOT -0.5m -2m 6.1m
BOMBSLOT  0.5m -2m 3.0m
BOMBSLOT -0.5m -2m -3.5m
BOMBSLOT  0.5m -2m -7.1m
BOMBSLOT -0.5m -2m -11m

AUTOCALC
