REM GACGLIMT 6
REM GACRADRG 0
REM GACRADCS 1
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 0
REM GACRADEL 0

IDENTIFY "OP4_Mi-24D_Hind"
CATEGORY UTILITY
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 4380HP
PROPEFCY 0.45                 #Propeller efficiency
PROPVMIN 20m/s                #Minimum speed that T=P/V becomes valid
WEIGHCLN  8,2t                  #WEIGHT CLEAN
WEIGFUEL  1.5t                #WEIGHT OF FUEL
WEIGLOAD  2.4t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.22kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNINTVL 0.013

COCKPITP 0.00m  -0.10m  4.50m  #COCKPIT POSITION
LEFTGEAR -1.28m -1.565m  -1.14m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.28m -1.565m  -1.14m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.655m 3.31m  #WHEEL POSITION
ARRESTER  0.0m 0.070m -9.295m
MACHNGUN 0.00m -0.935m  5.955m  #MACHINE GUN POSITION
SMOKEGEN -0.0m  -0.265m -4.285m  #SMOKE GENERATOR POSITION
VAPORPO0  3.06m  -0.895m -1.505m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.06m  -0.895m -1.505m
HTRADIUS 11.67m                #OUTSIDE SPHERE RADIUS

EXCAMERA "CO-PILOT" 0.00m  0.55m  3.10m 0deg 0deg 0deg INSIDE

RADARCRS 0.8                  #RADAR CROSS SECTION
STRENGTH 20

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 295km/h              #CRITICAL SPEED
MAXSPEED 335km/h              #MAXIMUM SPEED

HASSPOIL FALSE                #HAS SPOILER?
RETRGEAR TRUE                #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 1m^2                 #WING AREA  1m^2 for a helicopter

MXIPTAOA 0.0deg               #MAX INPUT AOA
MXIPTSSA 0.0deg               #MAX INPUT SSA
MXIPTROL 0.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                #FULLY MANEUVABLE SPEED
CPITMANE 4.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.5                  #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.5                  #YAW STABILITY CONSTANT
CROLLMAN 2.5                  #ROLL MANEUVABILITY CONSTANT


TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 1.0m 0.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 28deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 30deg                #Post-Stall Maneuver VYaw
PSTMROLL 28deg                #Post-Stall Maneuver VRoll

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
