REM GACGLIMT 8
REM GACRADRG 37
REM GACRADCS 0.75
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 1
REM GACRADEL 0.5

IDENTIFY "IN_SeaHarrier_FRS.51"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT 9.75t                #THRUST AT MILITARY POWER
WEIGHCLN  6.37t                #WEIGHT CLEAN
WEIGFUEL  3.5t                #WEIGHT OF FUEL
WEIGLOAD  3.6t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.25kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNINTVL 0.035

COCKPITP  0.0m  0.69m  3.90m  #COCKPIT POSITION
LEFTGEAR -2.59m -1.61m -1.425m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.59m -1.61m -1.425m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.71m  2.335m  #WHEEL POSITION
ARRESTER  0.0m -1.00m 0.9m
MACHNGUN  0.635m -0.935m  2.075m  #MACHINE GUN POSITION
MACHNGN2  -0.635m -0.935m  2.075m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  0.96m -6.60m  #SMOKE GENERATOR POSITION
VAPORPO0  3.91m -0.38m  -2.56m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.91m -0.38m  -2.56m  #VAPOR POSITION (Wings Spread)
HTRADIUS  9.8m               #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 8

CRITAOAP  22.2deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 420kt              #CRITICAL SPEED
MAXSPEED 640kt              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 0.0m 1.0m       #Thrust vector 0
