IDENTIFY "F4U-5Corsair(buck)"
CATEGORY FIGHTER
AFTBURNR FALSE                  #HAVE AFTERBURNER?
PROPELLR 2396HP                 #PROPELLER ENGINE
WEIGHCLN  4.4t                  #WEIGHT CLEAN
WEIGFUEL  0.6t                  #WEIGHT OF FUEL
WEIGLOAD  1.4t                  #WEIGHT OF PAYLOAD
FUELMILI 0.12kg                 #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  1.03m -1.80m   #COCKPIT POSITION
INSTPANL user/buck/buckf4u5/f4u5.ist
LEFTGEAR -1.86m -2.47m  0.58m   #LEFT LANDING GEAR POSITION
RIGHGEAR  1.86m -2.47m  0.58m   #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -0.84m -5.39m   #WHEEL POSITION
ARRESTER  0.00m -0.50m -6.70m   #ARRESTING HOCK POSITION
MACHNGUN  2.65m -0.72m 1.27m    #MACHINE GUN POSITION
MACHNGN2 -2.65m -0.72m 1.27m    #MACHINE GUN POSITION
MACHNGN3  2.912m -0.678m 1.13m
MACHNGN4 -2.912m -0.678m 1.13m
SMOKEGEN  0.00m -0.33m -4.71m   #SMOKE GENERATOR POSITION
VAPORPO0  6.23m -0.16m -0.04m   #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.23m -0.16m -0.04m   #VAPOR POSITION (Wings Spread)
HTRADIUS  8.00m                 #OUTSIDE SPHERE RADIUS
GUNSIGHT FALSE
GUNINTVL 0.07

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 9

CRITAOAP  13deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 850km/h              #CRITICAL SPEED
MAXSPEED 756km/h              #MAXIMUM SPEED

HASSPOIL FALSE                #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 0kt                  #VARIABLE GEOMETRY WING SPEED
VGWSPED2 1kt                  #VARIABLE GEOMETRY WING SPEED

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.2                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.8                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 29.17m^2             #WING AREA

MXIPTAOA 18.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 90.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 60kt                 #FULLY MANEUVABLE SPEED
CPITMANE 7                    #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
WEAPONCH GUN

HRDPOINT  0.82m -1.00m -0.10m B250
HRDPOINT -0.82m -1.00m -0.10m B250
HRDPOINT  0.00m -0.90m  0.00m B250


INITIGUN 2000                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                    #INITIAL ROCKET (10kg/each)
MAXNBOMB 0                    #MAX BOMB



RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 706km/h              #CRUISING SPEED(*1.2
REFACRUS 13000ft              #CRUISING ALTITUDE
REFTCRUS 0.6                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 80kt                 #LANDING SPEED
REFAOALD 8.5deg               #LANDING AOA
REFLNRWY 600m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.35                 #LANDING THROTTLE SETTING

AUTOCALC
