REM extra300s_b dat test
IDENTIFY "Extra300S_KS" 
CATEGORY AEROBATIC

AFTBURNR FALSE                  #HAVE AFTERBURNER?
PROPELLR 300HP                  #PROPELLER ENGINE
WEIGHCLN 629kg                  #WEIGHT CLEAN
WEIGFUEL 0.20t                  #WEIGHT OF FUEL
WEIGLOAD 0.25t                  #WEIGHT OF PAYLOAD
FUELMILI 0.04kg                 #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP 0.00m 0.691m -1.506m #COCKPIT POSITION
EXCAMERA "RUDDER CAM" 0.00m 1.15m -3.4m 0deg 0deg 0deg  INSIDE
EXCAMERA "COCKPIT1"   0.20m 0.58m -1.16m 160deg 0deg 0deg INSIDE
EXCAMERA "COCKPIT2"   0.00m -0.13m -0.57m 180deg 10deg 0deg INSIDE
EXCAMERA "WING CAM"   -3.5m 0.3m 0.0m -120deg 10deg 0deg INSIDE

INSTPANL User/cep/cep_2/Extra300S/Extra300.ist
LEFTGEAR -0.759m -1.0m 0.367m  #LEFT LANDING GEAR POSITION
RIGHGEAR 0.759m -1.0m 0.367m   #LEFT LANDING GEAR POSITION
WHELGEAR 0.000m -0.03m -4.984m #WHEEL POSITION
ARRESTER 0.000m -0.03m -4.984m #ARRESTING HOOK POSITION
MACHNGUN -3.692m 0.010m 0.928m #MACHINE GUN POSITION
SMOKEGEN 0m -0.65m -0.32m      #SMOKE GENERATOR POSITION
VAPORPO0 -3.75m 0.07m -0.55m   #VAPOR POSITION (Wings Swept Back or no-VGW)

HTRADIUS 6.1m                  #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 NON

SMOKEOIL 5.0kg
WEAPONCH SMK

STRENGTH 10

CRITAOAP 38deg                  #CRITICAL AOA POSITIVE
CRITAOAM -38deg                 #CRITICAL AOA NEGATIVE

CRITSPED 158kt                  #CRITICAL SPEED
MAXSPEED 185kt                  #MAXIMUM SPEED

HASSPOIL FALSE                  #HAS SPOILER?
RETRGEAR FALSE                  #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                  #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                    #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                    #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                    #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                    #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                    #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                    #EFFECT OF SPOILER FOR Cd

WINGAREA 12.17m^2               #WING AREA

MXIPTAOA 65.0deg                #MAX INPUT AOA
MXIPTSSA 15.0deg                #MAX INPUT SSA
MXIPTROL 420.0deg               #MAX INPUT ROLL

PSTMPTCH 90deg                  #Post-Stall Maneuver VPitch
PSTMYAW_ 75deg                  #Post-Stall Maneuver VYaw

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 30kt                   #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                  #FULLY MANEUVABLE SPEED
CPITMANE 8.0                    #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.8                    #PITCH STABILITY CONSTANT
CYAWMANE 15.0                   #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                    #YAW STABILITY CONSTANT
CROLLMAN 6.8                    #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                   #CONTROL LANDINGGEAR
CTLBRAKE FALSE                  #CONTROL BRAKE
CTLSPOIL 0.0                    #CONTROL SPOILER
CTLABRNR FALSE                  #CONTROL AFTERBURNER
CTLTHROT 0.0                    #CONTROL THRUST
CTLIFLAP 0.0                    #CONTROL FLAP
CTLINVGW 1.0                    #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                   #CONTROL AUTO VARIABLE GEOMETRY WING
VGWSPED1 30kt
VGWSPED2 10kt

POSITION 0m 3ft 0m              #POSITION
ATTITUDE 45deg 0deg 0deg        #ATTITUDE
INITFUEL 75%                    #INITIAL FUEL
INITLOAD 0.0t                   #INITIAL PAYLOAD
INITSPED 0.0MACH                #INITIAL SPEED

INITIGUN 0                      #INITIAL GUN
GUNSIGHT FALSE

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 167kt                  #CRUISING SPEED
REFACRUS 2000ft                 #CRUISING ALTITUDE
REFTCRUS 0.75                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 70kt                   #LANDING SPEED
REFAOALD 7deg                  #LANDING AOA
REFLNRWY 250m                   #RUNWAY REQUIRED TO STOP
REFTHRLD 0.15                   #LANDING THROTTLE SETTING

AUTOCALC
