IDENTIFY "nannkai_bus_n"
CATEGORY NORMAL
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 320.00HP              #PROPELLER ENGINE
WEIGHCLN  2420kg                #WEIGHT CLEAN
WEIGFUEL  67kg                #WEIGHT OF FUEL
WEIGLOAD  0.0t                #WEIGHT OF PAYLOAD
FUELMILI 0.005kg               #FUEL CONSUMPTION AT MILITARY POWER
THRSTREV 0.3

COCKPITP  0.528m  1.29m  5.5272m  #COCKPIT POSITION
EXCAMERA  "seki1" -0.8658m 1.545m 4.575m 0deg 0deg 0deg INSIDE
EXCAMERA  "seki2"  0.487m 1.3782m 2.7726m 0deg 0deg 0deg INSIDE
EXCAMERA  "seki3"  0.8658m 1.3782m 1.2m 0deg 0deg 0deg INSIDE
EXCAMERA  "seki4" -0.8658m 1.3782m 2.8584m 0deg 0deg 0deg INSIDE
EXCAMERA  "seki5" -0.587m 1.3782m -2.5194m 0deg 0deg 0deg INSIDE
LEFTGEAR  -0.678m -0.7m -0.12m  #LEFT LANDING GEAR POSITION
RIGHGEAR  0.678m -0.7m -0.12m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -0.7m  4.56m  #WHEEL POSITION
MACHNGUN  1.00m 2.00m  6.64m  #MACHINE GUN POSITION
MACHNGN2 -1.00m 2.00m  6.64m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  0.65m -7.30m  #SMOKE GENERATOR POSITION
VAPORPO0  1.8m  0.822m 0.00m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  1.8m  0.822m 0.00m  #VAPOR POSITION (Wings Spread)
HTRADIUS  5.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 5

CRITAOAP 0deg               #CRITICAL AOA POSITIVE
CRITAOAM 0deg               #CRITICAL AOA NEGATIVE

CRITSPED 95kt            #CRITICAL SPEED
MAXSPEED 110kt              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                #HAS VARIABLE GEOMETRY WING?

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?


CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.3                  #EFFECT OF SPOILER FOR Cd
VGWSPED1 0.0kt
VGWSPED2 1.0kt

WINGAREA 1m^2                #WING AREA

MXIPTAOA 0.0deg              #MAX INPUT AOA
MXIPTSSA 32.0deg              #MAX INPUT SSA
MXIPTROL 0.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 10kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 10kt                 #FULLY MANEUVABLE SPEED
CPITMANE 3.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 4.5                  #PITCH STABILITY CONSTANT
CYAWMANE 1.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA FALSE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m -2ft 0m            #POSITION
ATTITUDE 45deg 40deg 0deg      #ATTITUDE
INITFUEL 100%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                   #INITIAL ROCKET (10kg/each)

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 95kt             #CRUISING SPEED
REFACRUS 3000ft              #CRUISING ALTITUDE
REFTCRUS 0.2                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 30kt               #LANDING SPEED
REFAOALD 15deg               #LANDING AOA
REFLNRWY 50m                #RUNWAY REQUIRED TO STOP
REFTHRLD 1.0                #LANDING THROTTLE SETTING

AUTOCALC

