IDENTIFY "Su-25_FROGFOOT(Gre)"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT  9.0t                #THRUST AT MILITARY POWER
WEIGHCLN  9.3t                #WEIGHT CLEAN
WEIGFUEL  3.0t                #WEIGHT OF FUEL
WEIGLOAD  4.5t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.45kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  1.20m  4.10m  #COCKPIT POSITION
LEFTGEAR -1.75m -1.33m -1.00m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.75m -1.33m -1.00m  #RIGHT LANDING GEAR POSITION
WHELGEAR  -0.15m -1.44m  3.63m  #WHEEL POSITION
MACHNGUN  -0.2m -0.36m  6.22m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  0.05m -4.20m  #SMOKE GENERATOR POSITION
VAPORPO0 -7.15m  0.70m -2.20m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 -7.15m  0.70m -2.20m  #VAPOR POSITION (Wings Spread)
HTRADIUS 10.0m                #OUTSIDE SPHERE RADIUS

STRENGTH 15

CRITAOAP  25deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 975km/h             #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 40m^2                #WING AREA

MXIPTAOA 28.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 300.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 110kt                #FULLY MANEUVABLE SPEED
CPITMANE 7.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 3
INITIGUN 3000                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 6                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 64                   #INITIAL ROCKET (10kg/each)
MAXNMAAM 2

AAMSLOT_ -5.44m 0.48m -1.15m
AAMSLOT_ 5.44m 0.48m -1.15m

AGMSLOT_ -3.02m 0.45m -0.40m
AGMSLOT_ 3.02m 0.45m -0.40m
AGMSLOT_ -3.88m 0.40m -0.73m
AGMSLOT_ 3.88m 0.40m -0.73m
AGMSLOT_ -4.74m 0.32m -1.15m
AGMSLOT_ 4.74m 0.32m -1.15m

RKTSLOT_ -2.16m 0.25m 0.40m
RKTSLOT_ 2.16m 0.25m 0.40m

RKTVISIB FALSE

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 675km/h              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 15deg                #LANDING AOA
REFLNRWY 1000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
