IDENTIFY "SpaceShuttle(T.I)"
CATEGORY NORMAL
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 170.1t               #THRUST WITH AFTERBURNER
THRMILIT 100.0t               #THRUST AT MILITARY POWER
WEIGHCLN 75.0t                #WEIGHT CLEAN
WEIGFUEL 20.0t                #WEIGHT OF FUEL
WEIGLOAD 29.5t                #WEIGHT OF PAYLOAD
FUELABRN 10.0kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.8kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.70m  4.29m 12.25m  #COCKPIT POSITION
LEFTGEAR -4.25m -3.12m -5.13m  #LEFT LANDING GEAR POSITION
RIGHGEAR  4.25m -3.12m -5.13m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.88m 15.09m  #WHEEL POSITION
MACHNGUN  0.00m  0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.50m -17.00m #SMOKE GENERATOR POSITION
VAPORPO0 11.89m  0.13m -12.00m #VAPOR POSITION (Wings Swept back)
VAPORPO1 11.89m  0.13m -12.00m #VAPOR POSITION (Wings Spread)
HTRADIUS 16.0m                 #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 NON

SMOKEOIL 100.0kg
WEAPONCH SMK

STRENGTH 15

VGWSPED1 -1kt                 #VARIABLE GEOMETRY WING SPEED
VGWSPED2 -1kt                 #VARIABLE GEOMETRY WING SPEED

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 4.6MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.2                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 456m^2               #WING AREA

MXIPTAOA 30.0deg              #MAX INPUT AOA
MXIPTSSA  5.0deg              #MAX INPUT SSA
MXIPTROL 45.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 100kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 160kt                #FULLY MANEUVABLE SPEED
CPITMANE 6.5                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 12.0                 #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 5.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 2.3MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.6                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 186kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 2741m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.4                  #LANDING THROTTLE SETTING

AUTOCALC
