IDENTIFY "SR-71A_BlackBird(T)"
CATEGORY NORMAL
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN 29.4t                #THRUST WITH AFTERBURNER
THRMILIT 15.0t                #THRUST AT MILITARY POWER
WEIGHCLN 27.0t                #WEIGHT CLEAN
WEIGFUEL 26.0t                #WEIGHT OF FUEL
WEIGLOAD  0.0t                #WEIGHT OF PAYLOAD
FUELABRN  8.0kg               #FUEL CONSUMPTION WHEN USINGAFTERBURNER
FUELMILI  0.9kg               #FUEL CONSUMPTION ATMILITARY POWER

COCKPITP  0.00m  0.80m 11.20m #COCKPIT POSITION
LEFTGEAR -2.45m -2.10m -3.45m #LEFT LANDING GEAR POSITION
RIGHGEAR  2.45m -2.10m -3.45m #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -2.10m  7.80m #WHEEL POSITION
MACHNGUN  0.00m  0.00m  0.00m #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.00m -15.6m #SMOKE GENERATOR POSITION
VAPORPO0  8.45m -0.10m -11.5m #VAPOR POSITION (Wings SweptBack or no-VGW)
VAPORPO1  8.45m -0.10m -11.5m #VAPOR POSITION (WingsSpread)
HTRADIUS 14.00m               #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 20

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 3.3MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDINGGEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRYWING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRYWING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 3.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 7.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 8.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 167.22m^2            #WING AREA

MXIPTAOA 10.0deg              #MAX INPUT AOA
MXIPTSSA 7.5deg               #MAX INPUT SSA
MXIPTROL 120.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 110kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                #FULLY MANEUVABLE SPEED
CPITMANE 5.0                  #PITCH MANEUVERBILITYCONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 5.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP FALSE                #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRYWING
CTLATVGW FALSE                #CONTROL AUTO VARIABLEGEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 3.2MACH              #CRUISING SPEED
REFACRUS 60000ft              #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 180kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 2000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
