REM ìÒéÆëÂå^îÚçsí¯
IDENTIFY "2siki(H8K2)"
CATEGORY WW2BOMBER
AFTBURNR FALSE                  #HAVE AFTERBURNER?
PROPELLR 6720HP                 #PROPELLER ENGINE
WEIGHCLN 18.4t                  #WEIGHT CLEAN
WEIGFUEL  8.0t                  #WEIGHT OF FUEL
WEIGLOAD  2.5t                  #WEIGHT OF PAYLOAD
FUELMILI 0.08kg                 #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.60m  1.35m  4.83m   #COCKPIT POSITION
INSTPANL user/oranleed/2sikidaitei/2siki.ist
LEFTGEAR -3.43m -2.08m  0.00m   #LEFT LANDING GEAR POSITION
RIGHGEAR  3.43m -2.08m  0.00m   #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -2.08m 7.61m    #WHEEL POSITION
ARRESTER  0.00m -1.48m -8.25m   #Arresting hook position 
MACHNGUN  0.00m -0.17m  10.51m  #MACHINE GUN POSITION
SMOKEGEN  0.00m -0.78m -11.2m   #SMOKE GENERATOR POSITION
VAPORPO0 18.97m  2.69m -1.03m   #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 18.97m  2.69m -1.03m   #VAPOR POSITION (Wings Spread)
HTRADIUS 16.00m                 #OUTSIDE SPHERE RADIUS
GUNSIGHT FALSE

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 7

CRITAOAP 15deg                 #CRITICAL AOA POSITIVE
CRITAOAM -10deg                #CRITICAL AOA NEGATIVE

CRITSPED 500km/h               #CRITICAL SPEED
MAXSPEED 465km/h               #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                   #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                   #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                   #EFFECT OF GEAR FOR Cd
CDSPOILR 1.2                   #EFFECT OF SPOILER FOR Cd

WINGAREA 160.00m^2             #WING AREA

MXIPTAOA 18.0deg               #MAX INPUT AOA
MXIPTSSA 5.0deg                #MAX INPUT SSA
MXIPTROL 30.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 30kt                  #MINIMUM MANEUVABLE SPEED
MANESPD2 65kt                  #FULLY MANEUVABLE SPEED
CPITMANE 5.5                   #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 10.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                   #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                   #YAW STABILITY CONSTANT
CROLLMAN 2.0                   #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                  #CONTROL LANDINGGEAR
CTLBRAKE FALSE                 #CONTROL BRAKE
CTLSPOIL 0.0                   #CONTROL SPOILER
CTLABRNR FALSE                 #CONTROL AFTERBURNER
CTLTHROT 0.0                   #CONTROL THRUST
CTLIFLAP 0.0                   #CONTROL FLAP
CTLINVGW 0.0                   #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                 #CONTROL AUTO VARIABLE GEOMETRY WING



POSITION 0m 3ft 0m             #POSITION
ATTITUDE 45deg 15deg 0deg      #ATTITUDE
INITFUEL 75%                   #INITIAL FUEL
INITLOAD 0.0t                  #INITIAL PAYLOAD
INITSPED 0.0MACH               #INITIAL SPEED
WEAPONCH GUN

HRDPOINT -6.86m 0.92m -0.66m B250
HRDPOINT  6.86m 0.92m -0.66m B250
HRDPOINT -6.34m 0.92m -0.66m B250
HRDPOINT  6.34m 0.92m -0.66m B250
HRDPOINT -5.64m 0.76m -0.66m B250
HRDPOINT  5.64m 0.76m -0.66m B250
HRDPOINT -4.96m 0.76m -0.66m B250
HRDPOINT  4.96m 0.76m -0.66m B250
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

GUNPOWER 1
INITIGUN 2000                  #INITIAL GUN
INITIAAM 0                     #INITIAL AAM
INITIAGM 0                     #INITIAL AGM
INITBOMB 8                     #INITIAL BOM

RADARCRS 0.1

NMTURRET 5

TURRETPO 0 0m -0.17m 10.06m 0deg -22.5deg 0deg  # Number x y z h p b
TURRETPT 0 -22.5deg 35deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
