IDENTIFY "FA-48C_Lark_F-2Camouflage"
CATEGORY FIGHTER
AFTBURNR TRUE                  #HAVE AFTERBURNER?
THRAFTBN 17.0t                #THRUST WITH AFTERBURNER
THRMILIT 11.0t                #THRUST AT MILITARY POWER
WEIGHCLN 9.0t                #WEIGHT CLEAN
WEIGFUEL 5.0t                 #WEIGHT OF FUEL
WEIGLOAD 4.0t                 #WEIGHT OF PAYLOAD
FUELABRN 4.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.3kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP 0.0m  1.05m  4.40m   #COCKPIT POSITION
LEFTGEAR -1.43m -1.48m -2.80m #LEFT LANDING GEAR POSITION
RIGHGEAR 1.43m -1.48m -2.80m  #RIGHT LANDING GEAR POSITION
WHELGEAR 0.0m -1.49m  1.91m   #WHEEL POSITION
MACHNGUN -0.73m 0.49m  3.54m  #MACHINE GUN POSITION
SMOKEGEN 0.0m  1.35m -8.00m   #SMOKE GENERATOR POSITION
VAPORPO0 5.57m 0.30m -0.20m   #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 5.57m 0.30m -0.20m  #VAPOR POSITION (Wings Spread)
HTRADIUS 8.0m                 #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 10

CRITAOAP  25deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 1.8MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?


CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 36m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 10.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 80kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 2000                 #INITIAL GUN
INITIAAM 4                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
MAXNMAAM 8                    #MAXIMUM AAM
MAXNMAGM 4                    #MAXIMUM AGM
MAXNBOMB 8                    #MAXIMUM BOMB

AAMSLOT_ -2.26m 0.04m -0.50m
AAMSLOT_ 2.26m 0.04m -0.50m
AAMSLOT_ -1.74m 0.04m -0.50m
AAMSLOT_ 1.74m 0.04m -0.50m
AAMSLOT_ -2.00m -0.17m -0.50m
AAMSLOT_ 2.00m -0.17m -0.50m
AAMSLOT_ -3.00m -0.13m -0.50m
AAMSLOT_ 3.00m -0.13m -0.50m

AGMSLOT_ -3.00m -0.22m -1.10m
AGMSLOT_ 3.00m -0.22m -1.10m
AGMSLOT_ -2.00m -0.27m -1.40m
AGMSLOT_ 2.00m -0.27m -1.40m

BOMBSLOT -2.00m -0.50m -1.10m
BOMBSLOT 2.00m -0.50m -1.10m
BOMBSLOT -1.85m -0.25m -1.10m
BOMBSLOT 1.85m -0.25m -1.10m
BOMBSLOT -2.15m -0.25m -1.10m
BOMBSLOT 2.15m -0.25m -1.10m
BOMBSLOT -3.00m -0.20m -0.80m
BOMBSLOT 3.00m -0.20m -0.80m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.0MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 700m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                 #LANDING THROTTLE SETTING
AUTOCALC
