REM AV-8B+
IDENTIFY "AV-8B+"
CATEGORY FIGHTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT 10.63t               #THRUST AT MILITARY POWER
WEIGHCLN  6.34t               #WEIGHT CLEAN
WEIGFUEL  3.52t               #WEIGHT OF FUEL
WEIGLOAD  4.2t                #WEIGHT OF PAYLOAD
FUELABRN  0.0kg               #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI  0.51kg              #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.56m   2.53m  #COCKPIT POSITION
LEFTGEAR -2.11m -1.25m  -1.00m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.11m -1.25m  -1.00m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.45m   1.50m  #WHEEL POSITION
MACHNGUN  0.48m -0.77m   1.35m  #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.00m   0.00m  #SMOKE GENERATOR POSITION
VAPORPO0  3.87m -0.11m  -1.98m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.87m -0.11m  -1.98m  #VAPOR POSITION (Wings Spread)
HTRADIUS  6.00m                 #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 10

CRITAOAP  25deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED  860km/h             #CRITICAL SPEED
MAXSPEED 1060km/h             #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 0.0m 1.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 10deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 10deg                #Post-Stall Maneuver VYaw
PSTMROLL 10deg                #Post-Stall Maneuver VRoll

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.2                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 21.37m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
