IDENTIFY "AH-1Z_SUPER_COBRA_Rear"
CATEGORY ATTACKER
AIRCLASS HELICOPTER

AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 3800HP
PROPEFCY 0.65                 #Propeller efficiency
PROPVMIN 20m/s                #Minimum speed that T=P/V becomes valid
WEIGHCLN 5.6t                 #WEIGHT CLEAN
WEIGFUEL  1.2t                #WEIGHT OF FUEL
WEIGLOAD  2.6t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.40kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m   0.95m  3.21m  #COCKPIT POSITION
LEFTGEAR -1.07m -1.28m  3.80m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.07m -1.28m  3.80m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.28m  1.39m  #WHEEL POSITION
MACHNGUN  0.0m 0.0m  0.0m   #MACHINE GUN POSITION
GUNINTVL  0.08
SMOKEGEN  0.0m -0.61m -0.72m   #SMOKE GENERATOR POSITION
VAPORPO0  7.31m 2.62m  1.95m   #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  7.31m 2.62m  1.95m
HTRADIUS 12m                #OUTSIDE SPHERE RADIUS

STRENGTH 8

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 134kt              #CRITICAL SPEED
MAXSPEED 155kt              #MAXIMUM SPEED

HASSPOIL TRUE                #HAS SPOILER?
RETRGEAR FALSE                #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 50.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 1m^2                 #WING AREA  1m^2 for a helicopter

MXIPTAOA 0.0deg               #MAX INPUT AOA
MXIPTSSA 0.0deg               #MAX INPUT SSA
MXIPTROL 0.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                #FULLY MANEUVABLE SPEED
CPITMANE 6.0                  #PITCH MANEUVERBILITY CONSTANT
