IDENTIFY "KA-52_Alligator"
CATEGORY ATTACKER
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 4400HP
PROPEFCY 0.60                 #Propeller efficiency
PROPVMIN 20m/s                #Minimum speed that T=P/V becomes valid
WEIGHCLN 10.4t                #WEIGHT CLEAN
WEIGFUEL  0.9t                #WEIGHT OF FUEL
WEIGLOAD  2.1t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.4kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.38m  0.88m  3.00m  #COCKPIT POSITION
LEFTGEAR -1.33m -1.02m -1.40m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.33m -1.02m -1.40m  #RIGHT LANDING GEAR POSITION
WHELGEAR   0.0m -1.02m  4.32m  #WHEEL POSITION
MACHNGUN  0.93m -0.06m  3.43m  #MACHINE GUN POSITION
SMOKEGEN   0.0m -0.27m -1.00m  #SMOKE GENERATOR POSITION
VAPORPO0 -3.72m  0.68m  0.37m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.72m  0.68m  0.37m
HTRADIUS  12.0m                #OUTSIDE SPHERE RADIUS

STRENGTH 12

CRITAOAP  18deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 310km/h              #CRITICAL SPEED
MAXSPEED 350km/h              #MAXIMUM SPEED

HASSPOIL TRUE                #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 2.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 60.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 1m^2                 #WING AREA  1m^2 for a helicopter

MXIPTAOA 0.0deg               #MAX INPUT AOA
MXIPTSSA 0.0deg               #MAX INPUT SSA
MXIPTROL 0.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                #FULLY MANEUVABLE SPEED
CPITMANE 5.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 4.0                  #ROLL MANEUVABILITY CONSTANT


TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 1.0m 0.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 45deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 50deg                #Post-Stall Maneuver VYaw
PSTMROLL 90deg                #Post-Stall Maneuver VRoll


CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP FALSE                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 460                  #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 12                   #INITIAL AGM
INITRCKT 20                   #INITIAL ROCKET (10kg/each)

AGMSLOT_  2.89m  0.27m  0.99m
AGMSLOT_ -2.89m  0.27m  0.99m
AGMSLOT_  2.57m  0.27m  0.99m
AGMSLOT_ -2.57m  0.27m  0.99m

AGMSLOT_  2.89m  0.08m  0.99m
AGMSLOT_ -2.89m  0.08m  0.99m
AGMSLOT_  2.57m  0.08m  0.99m
AGMSLOT_ -2.57m  0.08m  0.99m

AAMSLOT_  2.73m  0.12m  1.00m
AAMSLOT_ -2.73m  0.12m  1.00m
AAMSLOT_  2.00m  0.07m  1.00m
AAMSLOT_ -2.00m  0.07m  1.00m

RKTSLOT_  2.00m  0.07m  1.00m
RKTSLOT_ -2.00m  0.07m  1.00m

MAXNMAAM 4

REFVCRUS 280km/h              #CRUISING SPEED
REFACRUS 8000ft               #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 0kt                 #LANDING SPEED
REFAOALD 0deg                #LANDING AOA
REFLNRWY 100m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0                   #LANDING THROTTLE SETTING

AUTOCALC
