REM RAIDEN
IDENTIFY "A6M5_Reisen_Type52"
CATEGORY FIGHTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 1100HP               #PROPELLER ENGINE
WEIGHCLN  1.9t                #WEIGHT CLEAN
WEIGFUEL  0.4t                #WEIGHT OF FUEL
WEIGLOAD  0.4t                #WEIGHT OF PAYLOAD
FUELMILI  0.1kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m   0.72m  1.05m  #COCKPIT POSITION
LEFTGEAR -1.52m -1.87m  2.23m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.52m -1.87m  2.23m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m  -0.43m -4.35m  #WHEEL POSITION
ARRESTER  0.0m  -0.60m -3.56m  #ARRESTING HOCK POSITION
MACHNGUN  1.87m -0.33m  2.77m  #MACHINE GUN POSITION
MACHNGN2 -1.87m -0.33m  2.77m  #MACHINE2 GUN POSITION

SMOKEGEN  0.0m  -0.02m -5.00m  #SMOKE GENERATOR POSITION
VAPORPO0  5.50m  0.08m  1.54m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.50m  0.08m  1.54m  #VAPOR POSITION (Wings Spread)
HTRADIUS  5.5m                 #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 7

CRITAOAP  25deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 200kt                #CRITICAL SPEED
MAXSPEED 305kt                #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                 #HAS VARIABLE GEOMETRY WING?
VGWSPED1 -1kt                 #VARIABLE GEOMETRY WING SPEED
VGWSPED2 -1kt                 #VARIABLE GEOMETRY WING SPEED

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.5                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.8                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 21.3m^2              #WING AREA

MXIPTAOA 20.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 200.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 70kt                 #FULLY MANEUVABLE SPEED
CPITMANE 7.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.5                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 1.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
WEAPONCH GUN

INITIGUN 2000                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
MAXNBOMB 2

BOMBSLOT 2.60m -0.60m 1.40m
BOMBSLOT -2.50m -0.60m 1.50m

RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 200kt                #CRUISING SPEED(*1.2
REFACRUS 16000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 60kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 500m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
