REM GLOBALHAWK New Version CEP
IDENTIFY "<KURO>RQ-4A_GlobalHawk_EDWARDS-AFB"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT  2.5t                #THRUST AT MILITARY POWER
WEIGHCLN  3.5t                #WEIGHT CLEAN
WEIGFUEL  1.0t                #WEIGHT OF FUEL
WEIGLOAD  1.0t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.02kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.50m  4.73m  #COCKPIT POSITION
LEFTGEAR -1.4m -1.27m  1.43m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.4m -1.27m  1.43m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.28m  6.21m  #WHEEL POSITION
MACHNGUN -0.4m -0.10m  2.85m  #MACHINE GUN POSITION
MACHNGN2  0.4m -0.10m  2.85m  #MACHINE GUN POSITION
SMOKEGEN -0.0m  0.30m -6.00m  #SMOKE GENERATOR POSITION
VAPORPO0  19.0m -0.09m -0.50m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  19.0m -0.09m -0.50m  #VAPOR POSITION (Wings Spread)
HTRADIUS  18.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 3

CRITAOAP  15deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.4MACH              #CRITICAL SPEED
MAXSPEED 0.6MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.1                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.2                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.2                  #EFFECT OF SPOILER FOR Cd

WINGAREA 80m^2                #WING AREA

MXIPTAOA 9.0deg              #MAX INPUT AOA
MXIPTSSA 4.5deg               #MAX INPUT SSA
MXIPTROL 150.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 30kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 70kt                 #FULLY MANEUVABLE SPEED
CPITMANE 5.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 4.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

RADARCRS 0.8

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.5MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 80kt                 #LANDING SPEED
REFAOALD 10deg                 #LANDING AOA
REFLNRWY 1000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.30                 #LANDING THROTTLE SETTING

AUTOCALC
