REM ZEROSEN
IDENTIFY "Floating fighter 2"
CATEGORY WW2FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 950HP              #PROPELLER ENGINE
WEIGHCLN  1.921t                #WEIGHT CLEAN
WEIGFUEL  0.5t                #WEIGHT OF FUEL
WEIGLOAD  0.4t                #WEIGHT OF PAYLOAD
FUELMILI 0.1kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.81m -0.47m  #COCKPIT POSITION
INSTPANL user/oranleed/flt2/flt2.ist
LEFTGEAR  -3.73m -2.25m  -0.30m  #LEFT LANDING GEAR POSITION
RIGHGEAR  3.73m -2.25m  -0.30m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -2.25m 3.12m  #WHEEL POSITION
MACHNGUN  0.25m  0.52m  1.22m  #MACHINE GUN POSITION
MACHNGN2 -0.25m  0.52m  1.22m  #MACHINE GUN POSITION
MACHNGN3 -2.16m -0.30m 0.70m
MACHNGN4  2.16m -0.30m 0.70m
GUNSIGHT FALSE
SMOKEGEN  0.0m   0.00m -6.00m  #SMOKE GENERATOR POSITION
VAPORPO0 -6.0m   0.00m  0.00m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  6.0m   0.00m  0.00m  #VAPOR POSITION (Wings Spread)
HTRADIUS  6.5m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 5

CRITAOAP 15deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 500km/h            #CRITICAL SPEED
MAXSPEED 436km/h             #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE               #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                 #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 22m^2                #WING AREA

MXIPTAOA 17.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 60.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 65kt                 #FULLY MANEUVABLE SPEED
CPITMANE 7.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE               #CONTROL AUTO VARIABLE GEOMETRY WING
VGWSPED1 90kt
VGWSPED2 300kt


POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 15deg 0deg      #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
WEAPONCH GUN


HRDPOINT -2.14m -0.7m 0.46m B250
HRDPOINT 2.14m -0.7m 0.46m B250
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 2000                  #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOM
MAXNBOMB 2

RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 400km/h              #CRUISING SPEED(*1.2
REFACRUS 13123ft              #CRUISING ALTITUDE
REFTCRUS 0.8               #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 60kt                 #LANDING SPEED
REFAOALD 7deg                #LANDING AOA
REFLNRWY 200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.45                 #LANDING THROTTLE SETTING

AUTOCALC
