IDENTIFY "[VFA-49]F-5F_TRAINER_[BOP]"
CATEGORY FIGHTER
AFTBURNR TRUE                  #HAVE AFTERBURNER?
THRAFTBN  12.0t                 #THRUST WITH AFTERBURNER
THRMILIT  7.4t                 #THRUST AT MILITARY POWER
WEIGHCLN  5.0t                 #WEIGHT CLEAN
WEIGFUEL  2.5t                 #WEIGHT OF FUEL
WEIGLOAD  5.0t                 #WEIGHT OF PAYLOAD
FUELABRN 3.0kg                 #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.45kg                #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.66m  2.12m  #COCKPIT POSITION
EXCAMERA "INSTRUCTOR" 0.0m  0.79m 0.85m  0deg 0deg 0deg INSIDE
LEFTGEAR -1.66m -1.48m -2.81m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.66m -1.48m -2.81m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -1.47m  2.76m  #WHEEL POSITION
MACHNGUN  0.26m  0.16m  3.86m  #MACHINE GUN POSITION
MACHNGN2 -0.26m  0.16m  3.86m  #MACHINE GUN POSITION
SMOKEGEN  0.00m -0.15m -8.55m  #SMOKE GENERATOR POSITION
VAPORPO0  4.05m -0.22m -4.26m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  4.05m -0.22m -4.26m  #VAPOR POSITION (Wings Spread)
HTRADIUS  9.0m                 #OUTSIDE SPHERE RADIUS

GUNINTVL 0.06

STRENGTH 10

CRITAOAP  22deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 2.0MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 120kt
VGWSPED2 200kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.15                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 35m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 360.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 80kt                #FULLY MANEUVABLE SPEED
CPITMANE 10.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 2000                 #INITIAL GUN
INITIAAM 4                    #INITIAL AAM
INITIAGM 2                    #INITIAL AGM

MAXNMAAM 4
MAXNMAGM 2

AAMSLOT_  2.28m -0.63m -2.54m
AAMSLOT_ -2.28m -0.63m -2.54m
AAMSLOT_  4.11m -0.22m -2.92m
AAMSLOT_ -4.11m -0.22m -2.92m

AGMSLOT_ -3.10m -0.57m -2.40m
AGMSLOT_  3.10m -0.57m -2.40m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 10980ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 130kt                #LANDING SPEED
REFAOALD 13deg                #LANDING AOA
REFLNRWY 1500m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
