IDENTIFY "ALPHA-JETe"
CATEGORY TRAINER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRAFTBN 0.0t                  #THRUST WITH AFTERBURNER
THRMILIT 3.3t                  #THRUST AT MILITARY POWER
WEIGHCLN 3.5t                  #WEIGHT CLEAN
WEIGFUEL 1.5t                  #WEIGHT OF FUEL
WEIGLOAD 1.0t                  #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                 #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 1.0kg                 #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m   0.45m  2.58m  #COCKPIT POSITION
LEFTGEAR -1.18m -1.29m -0.98m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.18m -1.29m -0.98m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.06m -1.30m  3.63m  #WHEEL POSITION
MACHNGUN  0.07m -0.86m  0.50m  #MACHINE GUN POSITION
MACHNGN2 -0.07m -0.86m  0.50m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  -0.10m -4.45m  #SMOKE GENERATOR POSITION
VAPORPO0  4.49m  0.12m -2.52m  #VAPOR POSITION (Wings Swept back)
VAPORPO1  4.49m  0.12m -2.52m  #VAPOR POSITION (Wings Spread)
HTRADIUS  9.0m                 #OUTSIDE SPHERE RADIUS
GUNINTVL 0.04
TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

SMOKEOIL 250.0kg
WEAPONCH SMK

STRENGTH 8

CRITAOAP  20deg                #CRITICAL AOA POSITIVE
CRITAOAM  -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.87MACH              #CRITICAL SPEED
MAXSPEED 0.9MACH               #MAXIMUM SPEED

HASSPOIL TRUE                  #HAS SPOILER?
RETRGEAR TRUE                  #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.2                   #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                   #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.7                   #EFFECT OF GEAR FOR Cd
CDSPOILR 1.0                   #EFFECT OF SPOILER FOR Cd

WINGAREA 17.5m^2               #WING AREA

MXIPTAOA 23.0deg               #MAX INPUT AOA
MXIPTSSA 5.0deg                #MAX INPUT SSA
MXIPTROL 320.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 70kt                  #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                 #FULLY MANEUVABLE SPEED
CPITMANE 7.0                   #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                   #PITCH STABILITY CONSTANT
CYAWMANE 5.0                   #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                   #YAW STABILITY CONSTANT
CROLLMAN 2.0                   #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                  #CONTROL LANDINGGEAR
CTLBRAKE FALSE                 #CONTROL BRAKE
CTLSPOIL 0.0                   #CONTROL SPOILER
CTLABRNR FALSE                 #CONTROL AFTERBURNER
CTLTHROT 0.0                   #CONTROL THRUST
CTLIFLAP 0.0                   #CONTROL FLAP
CTLINVGW 1.0                   #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                  #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m             #POSITION
ATTITUDE 45deg 0deg 0deg       #ATTITUDE
INITFUEL 75%                   #INITIAL FUEL
INITLOAD 0.0t                  #INITIAL PAYLOAD
INITSPED 0.0MACH               #INITIAL SPEED

REM Slots must come before Inits.

INITIGUN 2000                  #INITIAL GUN
INITIAAM 0                     #INITIAL AAM
INITIAGM 0                     #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.8MACH               #CRUISING SPEED
REFACRUS 20000ft               #CRUISING ALTITUDE
REFTCRUS 0.8                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 137kt                 #LANDING SPEED
REFAOALD 9deg                  #LANDING AOA
REFLNRWY 550m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.35                   #LANDING THROTTLE SETTING

AUTOCALC
