REM Shinden
IDENTIFY "Shinden(J7W1)"
CATEGORY WW2FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR 2030HP                #PROPELLER ENGINE
WEIGHCLN 3.465t                #WEIGHT CLEAN
WEIGFUEL 0.5t                  #WEIGHT OF FUEL
WEIGLOAD 0.4t                  #WEIGHT OF PAYLOAD
FUELMILI 0.15kg                 #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.79m -0.36m  #COCKPIT POSITION
INSTPANL user/oranleed/shinden/shinden.ist
LEFTGEAR -2.33m -2.67m -2.15m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.33m -2.67m -2.15m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -2.87m  0.86m  #WHEEL POSITION
MACHNGUN  0.09m  0.42m  2.66m  #MACHINE GUN POSITION
MACHNGN2 -0.09m  0.39m  2.96m  #MACHINE GUN POSITION
MACHNGN3  0.22m  0.31m  3.22m  #MACHINE GUN POSITION
MACHNGN4 -0.22m  0.29m  3.40m  #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.00m -3.50m  #SMOKE GENERATOR POSITION
VAPORPO0  5.13m -0.38m -4.38m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.13m -0.38m -4.38m  #VAPOR POSITION (Wings Spread)
HTRADIUS  7.0m                 #OUTSIDE SPHERE RADIUS
GUNSIGHT FALSE
GUNINTVL 0.06

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 9

CRITAOAP  18deg                #CRITICAL AOA POSITIVE
CRITAOAM -10deg                #CRITICAL AOA NEGATIVE

CRITSPED 850km/h               #CRITICAL SPEED
MAXSPEED 750km/h               #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR TRUE                  #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                 #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                   #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                   #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                   #EFFECT OF FLAP FOR Cd
CDBYGEAR 1.0                   #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                   #EFFECT OF SPOILER FOR Cd

WINGAREA 20.5m^2               #WING AREA

MXIPTAOA 18.5deg               #MAX INPUT AOA
MXIPTSSA 5.0deg                #MAX INPUT SSA
MXIPTROL 85.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 40kt                  #MINIMUM MANEUVABLE SPEED
MANESPD2 76kt                  #FULLY MANEUVABLE SPEED
CPITMANE 7.5                   #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                   #PITCH STABILITY CONSTANT
CYAWMANE 5.0                   #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                   #YAW STABILITY CONSTANT
CROLLMAN 3.0                   #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                  #CONTROL LANDINGGEAR
CTLBRAKE FALSE                 #CONTROL BRAKE
CTLSPOIL 0.0                   #CONTROL SPOILER
CTLABRNR FALSE                 #CONTROL AFTERBURNER
CTLTHROT 0.0                   #CONTROL THRUST
CTLIFLAP 0.0                   #CONTROL FLAP
CTLINVGW 0.0                   #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m             #POSITION
ATTITUDE 45deg 0deg 0deg       #ATTITUDE
INITFUEL 75%                   #INITIAL FUEL
INITLOAD 0.0t                  #INITIAL PAYLOAD
INITSPED 0.0MACH               #INITIAL SPEED
WEAPONCH GUN

HRDPOINT -3.54m -0.70m -2.80m B250
HRDPOINT  3.54m -0.70m -2.80m B250
HRDPOINT -3.90m -0.68m -2.90m B250
HRDPOINT  3.90m -0.68m -2.90m B250
LMTBYHDP TRUE                  #Limit Max Num Weapon by Hardpoint

INITIGUN 2000                  #INITIAL GUN
INITIAAM 0                     #INITIAL AAM
INITIAGM 0                     #INITIAL AGM
INITBOMB 0                     #INITIAL BOM
MAXNBOMB 4
GUNPOWER 1
RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 700km/h               #CRUISING SPEED(*1.2
REFACRUS 7000ft               #CRUISING ALTITUDE
REFTCRUS 0.6                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                  #LANDING SPEED
REFAOALD 9deg                  #LANDING AOA
REFLNRWY 500m            Å@    #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                   #LANDING THROTTLE SETTING

AUTOCALC

