REM Canadian CT-155 (Hawk 115) - NFTC
IDENTIFY "CT-155 NFTC"
CATEGORY TRAINER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN 0.0t                 #THRUST WITH AFTERBURNER
THRMILIT 5900lb                 #THRUST AT MILITARY POWER
WEIGHCLN 9700lb                 #WEIGHT CLEAN
WEIGFUEL 3700lb                 #WEIGHT OF FUEL
WEIGLOAD 2000lb                 #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.45kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  0.36m  2.95m  #COCKPIT POSITION
EXCAMERA "INSTRUCTOR" 0.0m  0.69m 1.56m  0deg 0deg 0deg INSIDE
LEFTGEAR -1.71m -1.78m -0.47m #LEFT LANDING GEAR POSITION
RIGHGEAR  1.71m -1.78m -0.47m #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.75m  4.13m  #WHEEL POSITION
ARRESTER  0.0m   0.0m   0.0m
MACHNGUN  0.0m -1.20m  1.34m  #MACHINE GUN POSITION
SMOKEGEN  0.0m  0.0m -5.45m   #SMOKE GENERATOR POSITION
VAPORPO0  4.90m  -0.56m -2.75m #VAPOR POSITION (Wings Swept back)
VAPORPO1  4.90m  -0.56m -2.75m #VAPOR POSITION (Wings Spread)
HTRADIUS  8.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 AAM
TRIGGER2 NON
TRIGGER3 NON
TRIGGER4 SMK

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.85MACH              #CRITICAL SPEED
MAXSPEED 1.2MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.2                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 1.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 17.0m^2              #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 180.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 140kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW TRUE                 #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0

HRDPOINT  4.97m -0.56m -1.33m AIM9
HRDPOINT  -4.97m -0.56m -1.33m AIM9
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint
LOADWEPN AIM9 2

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 560kt              #CRUISING SPEED
REFACRUS 11000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 115kt                #LANDING SPEED
REFAOALD 8deg                 #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                  #LANDING THROTTLE SETTING

AUTOCALC
