REM GACGLIMT 6.5
REM GACRADRG 2
REM GACRADCS 0.5
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0

IDENTIFY "F-86F_51FIW"
CATEGORY FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?

REM   
REM  J47-GE-13 (Sabre 2,4) - 5200lb
REM  J47-GE-27 (F-86F +) - 5970lb
REM  Orenda 10 (Sabre 5) - 6355lb
REM  Orenda 14 (Sabre 6) - 7275lb
REM
THRAFTBN 5970lb                #THRUST WITH AFTERBURNER
THRMILIT 5970lb                #THRUST AT MILITARY POWER
REM
REM    Sabre 4 - 11100lb  Sabre 5 - 11365lb  Sabre 6 - 10850lb  F40 - 10815lb
REM
WEIGHCLN 10850lb               #WEIGHT CLEAN
WEIGFUEL 4468lb              #WEIGHT OF FUEL    1582l/2838lb internal,  2490l/4468lb with tanks
WEIGLOAD  2000lb                #WEIGHT OF PAYLOAD
FUELABRN 0.3lb                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.3lb               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.86m   2.10m  #COCKPIT POSITION
LEFTGEAR -1.38m -1.84m -0.32m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.38m -1.84m -0.32m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.84m  4.00m  #WHEEL POSITION
ARRESTER  0.0m -0.5m -5.00m

MACHNGUN  -0.55m -0.1m  3.6m  #MACHINE GUN POSITION
MACHNGN2  0.55m -0.1m  3.6m  #MACHINE GUN POSITION

REM GUNINTVL 0.075
GUNINTVL 0.15
SMOKEGEN -0.0m -0.25m -6.00m  #SMOKE GENERATOR POSITION
VAPORPO0  5.47m  -0.38m -3.22m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.47m  -0.38m -3.22m  #VAPOR POSITION (Wings Spread)
HTRADIUS  7.6m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 7

CRITAOAP  24.5deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 420kt              #CRITICAL SPEED
MAXSPEED 690kt              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.35                 #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 28.08m^2                #WING AREA    Old wing - 26.75    6-3 wing - 28.08    f40 wing - 29.03

MXIPTAOA 22.37deg              #MAX INPUT AOA
MXIPTSSA 7.0deg               #MAX INPUT SSA
MXIPTROL 175.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                #FULLY MANEUVABLE SPEED
CPITMANE 5.49                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.4                  #PITCH STABILITY CONSTANT
CYAWMANE 7.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 7.0                  #YAW STABILITY CONSTANT
CROLLMAN 4.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 400                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 545kt                #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 125kt                #LANDING SPEED
REFAOALD 8deg                #LANDING AOA
REFLNRWY 700m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                  #LANDING THROTTLE SETTING

AUTOCALC
