IDENTIFY "BEECH_SUPER_KING_AIR_200"
CATEGORY NORMAL
AFTBURNR FALSE                #HAVE AFTERBURNER?
PROPELLR 1700HP               #PROPELLER ENGINE
THRSTREV 0.2                 #EFFICIENCY OF THRUST REVERSER
WEIGHCLN 8530lb                #WEIGHT CLEAN
WEIGFUEL  2000lb                #WEIGHT OF FUEL
WEIGLOAD  1470lb                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.194lb              #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP -0.38m  0.96m  1.52m  #COCKPIT POSITION
EXCAMERA "COPILOT" 0.38m  0.96m  1.52m  0deg 0deg 0deg INSIDE
LEFTGEAR -2.62m -1.41m -0.46m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.62m -1.41m -0.46m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.49m  4.00m  #WHEEL POSITION
ARRESTER  0.0m 0.00m 0.00m
SMOKEGEN  0.0m  -0.42m -2.6m  #SMOKE GENERATOR POSITION
VAPORPO0 8.3m  0.46m -0.85m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1 8.3m  0.46m -0.85m  #VAPOR POSITION (Wings Swept Back or no-VGW)
HTRADIUS 11.0m                #OUTSIDE SPHERE RADIUS

INSTPANL user/tf58/kingair200.ist

STRENGTH 10

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 280kt              #CRITICAL SPEED
MAXSPEED 0.52mach              #MAXIMUM SPEED

HASSPOIL FALSE                #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?


CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.2                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.8                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.4                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 28.15m^2                #WING AREA

MXIPTAOA 25.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 95.0deg              #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 70kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                 #FULLY MANEUVABLE SPEED
CPITMANE 5.5                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.2                  #PITCH STABILITY CONSTANT
CYAWMANE 3.6                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

REM Slots must come before Inits.

INITIGUN 0                    #INITIAL GUN

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 284kt              #CRUISING SPEED
REFACRUS 21000ft              #CRUISING ALTITUDE
REFTCRUS 0.90                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                 #LANDING SPEED
REFAOALD 7deg                 #LANDING AOA
REFLNRWY 600m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.70                  #LANDING THROTTLE SETTING

AUTOCALC
