IDENTIFY "F-5_TURKISH_STARS_{2CH/TF58}"
CATEGORY AEROBATIC
AFTBURNR TRUE                 #HAVE AFTERBURNER?
THRAFTBN  8600lb               #THRUST WITH AFTERBURNER
THRMILIT  5850lb                #THRUST AT MILITARY POWER
WEIGHCLN  9607lb                #WEIGHT CLEAN
WEIGFUEL  4700lb                #WEIGHT OF FUEL
WEIGLOAD  3000lb                #WEIGHT OF PAYLOAD
FUELABRN 5kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.18kg               #FUEL CONSUMPTION AT MILITARY POWER
GUNINTVL 0.048

COCKPITP  0.0m  0.80m   2.30m  #COCKPIT POSITION
LEFTGEAR -1.47m -1.56m -1.00m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.47m -1.56m -1.00m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -1.535m  3.73m  #WHEEL POSITION
ARRESTER  0.0m -1.0m -5.00m
MACHNGUN -0.27m  0.21m  5.80m  #MACHINE GUN POSITION
MACHNGN2 0.27m  0.21m  5.80m  #MACHINE GUN POSITION
SMOKEGEN -0.50m 0.17m -6.90m  #SMOKE GENERATOR POSITION
VAPORPO0  3.95m  -0.25m -2.70m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  3.95m  -0.25m -2.70m  #VAPOR POSITION (Wings Spread)
HTRADIUS  9.8m                #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 GUN

SMOKEOIL 100.0kg
WEAPONCH SMK

STRENGTH 6

CRITAOAP  21.75deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.9MACH              #CRITICAL SPEED
MAXSPEED 1.6MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.35                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.5                  #EFFECT OF SPOILER FOR Cd

WINGAREA 16.16m^2                #WING AREA

MXIPTAOA 23.35deg              #MAX INPUT AOA
MXIPTSSA 6.0deg               #MAX INPUT SSA
MXIPTROL 270.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 100kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                 #FULLY MANEUVABLE SPEED
CPITMANE 4.96                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.2                  #PITCH STABILITY CONSTANT
CYAWMANE 6.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 7.5                  #YAW STABILITY CONSTANT
CROLLMAN 7.5                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

MAXNMAAM 999
MAXNMAGM 999
MAXNBOMB 999
MAXNMRKT 38

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 0                 #INITIAL GUN
INITIAGM 0                    #INITIAL AGM
INITBOMB 0

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.48MACH              #CRUISING SPEED
REFACRUS 36000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 150kt                 #LANDING SPEED
REFAOALD 7deg                 #LANDING AOA
REFLNRWY 1400m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.6                 #LANDING THROTTLE SETTING

AUTOCALC
