IDENTIFY "SANTA'S_SLEIGH"
CATEGORY UTILITY
AFTBURNR TRUE                #HAVE AFTERBURNER?
THRAFTBN  50000lb                #THRUST WITH AFTERBURNER
THRMILIT  10000lb                #THRUST AT MILITARY POWER
WEIGHCLN 5000lb                #WEIGHT CLEAN
WEIGFUEL  2000lb                #WEIGHT OF FUEL
WEIGLOAD  1000lb                #WEIGHT OF PAYLOAD
FUELABRN 0.025lb                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.025lb               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.95m   0.35m  #COCKPIT POSITION
EXCAMERA "TRAILING" 0.00m  1.80m   -2.80m 0deg 0deg 0deg INSIDE
LEFTGEAR -0.672m -0.812m -0.98m  #LEFT LANDING GEAR POSITION
RIGHGEAR  0.672m -0.812m -0.98m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -0.812m  0.602m  #WHEEL POSITION
ARRESTER  0.0m -0.812m 0.602m
MACHNGUN  0.00m 0.00m  0.00m  #MACHINE GUN POSITION
SMOKEGEN 0.00m 0.85m -0.55m  #SMOKE GENERATOR POSITION
VAPORPO0  0.54m  -0.46m -1.40m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  0.54m  -0.46m -1.40m  #VAPOR POSITION (Wings Spread)
HTRADIUS  15.0m                #OUTSIDE SPHERE RADIUS

RADARCRS 0.001                  #RADAR CROSS SECTION

TRIGGER1 SMK
TRIGGER2 AAM
TRIGGER3 AGM

STRENGTH 10000

CRITAOAP  30deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 900kt              #CRITICAL SPEED
MAXSPEED 9000kt              #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW TRUE                #HAS VARIABLE GEOMETRY WING?

VGWSPED1 30kt
VGWSPED2 31kt

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.3                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.8                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 90m^2                #WING AREA

MXIPTAOA 25.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 150.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 25kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 40kt                #FULLY MANEUVABLE SPEED
CPITMANE 3.4                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 8.0                  #PITCH STABILITY CONSTANT
CYAWMANE 4.5                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 8.0                  #YAW STABILITY CONSTANT
CROLLMAN 8.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITRCKT 0

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 4000kt              #CRUISING SPEED
REFACRUS 50000ft              #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 25kt                #LANDING SPEED
REFAOALD 8deg                #LANDING AOA
REFLNRWY 100m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.7                  #LANDING THROTTLE SETTING

AUTOCALC
