REM Original from Oranleed
REM Modded by YS Major
IDENTIFY "A-10_Green"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
THRAFTBN  0.0t                #THRUST WITH AFTERBURNER
THRMILIT  8.224t                #THRUST AT MILITARY POWER
WEIGHCLN  9.76t                #WEIGHT CLEAN
WEIGFUEL  4.2t                #WEIGHT OF FUEL
WEIGLOAD  11.0t                #WEIGHT OF PAYLOAD
FUELABRN 0.0kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.45kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.0m  1.47m  4.88m  #COCKPIT POSITION
LEFTGEAR -2.77m -2.32m -0.22m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.77m -2.32m -0.22m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.22m -2.0m  5.27m  #WHEEL POSITION
MACHNGUN  -0.08m -0.44m  8.22m  #MACHINE GUN POSITION
REM GUNINTVL 0.03
SMOKEGEN  0.0m -0.15m -9.50m  #SMOKE GENERATOR POSITION
VAPORPO0  9.01m  0.13m -1.53m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  9.01m  0.13m -1.53m  #VAPOR POSITION (Wings Spread)
HTRADIUS  10.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 25

CRITAOAP  20deg               #CRITICAL AOA POSITIVE
CRITAOAM -15deg               #CRITICAL AOA NEGATIVE

CRITSPED 336kt              #CRITICAL SPEED
MAXSPEED 722km/h              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?
VGWSPED1 120kt                #VARIABLE GEOMETRY WING SPEED
VGWSPED2 200kt                #VARIABLE GEOMETRY WING SPEED

CLVARGEO 0.05                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.1                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.15                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.3                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 47m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 180.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

HRDPOINT  0m -0.9m 0.24m B500
HRDPOINT -0.58m -0.9m 0.24m B500
HRDPOINT  0.58m -0.9m 0.24m B500

HRDPOINT -1.72m -1.12m 0.24m B250 B500
HRDPOINT  1.72m -1.12m 0.24m B250 B500
HRDPOINT -1.28m -0.74m 0.24m B250 B500
HRDPOINT  1.28m -0.74m 0.24m B250 B500
HRDPOINT -2.12m -0.74m 0.24m B250 B500
HRDPOINT  2.12m -0.74m 0.24m B250 B500

HRDPOINT -3.76m -1.07m 0.25m AGM65 B500
HRDPOINT  3.76m -1.07m 0.25m AGM65 B500
HRDPOINT -3.36m -0.67m 0.25m AGM65 B500
HRDPOINT  3.36m -0.67m 0.25m AGM65 B500
HRDPOINT -4.16m -0.67m 0.25m AGM65 B500
HRDPOINT  4.16m -0.67m 0.25m AGM65 B500

HRDPOINT  4.8m -0.65m 0.17m RKT AGM65 B500 B250
HRDPOINT -4.8m -0.65m 0.17m RKT AGM65 B500 B250

HRDPOINT -5.45m -0.3m 0.90m AIM9
HRDPOINT -6.22m -0.3m 0.90m AIM9

MAXNMRKT 38
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

GUNPOWER 3
INITIGUN 0                 #INITIAL GUN
LOADWEPN B500 3
LOADWEPN B250 6
LOADWEPN AGM65 6
LOADWEPN RKT 38
LOADWEPN AIM9 2

NMTURRET 6
TURRETPO 0 -0.08m 0.2m 8.23m -0.02deg 0.02deg 0deg       # Number x y z h p b
TURRETPT 0 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 2350                                # Ammo
TURRETIV 0 0.05sec                              # Number ShootingInterval
TURRETNM 0 aaaa                                # DNM Node Name
TURRETAR 0                                     # Anti Air Capable
TURRETCT 0 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 0 2500m

TURRETPO 1 -0.079m 0.2m 8.23m -0.04deg 0.06deg 0deg       # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 2350                                # Ammo
TURRETIV 1 0.08sec                              # Number ShootingInterval
TURRETNM 1 aaaa                                # DNM Node Name
TURRETAR 1                                     # Anti Air Capable
TURRETCT 1 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 1 2500m

TURRETPO 2 -0.08m 0.19m 8.23m 0.1deg -0.03deg 0deg       # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 2350                                # Ammo
TURRETIV 2 0.08sec                              # Number ShootingInterval
TURRETNM 2 aaaa                                # DNM Node Name
TURRETAR 2                                     # Anti Air Capable
TURRETCT 2 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 2 2500m

TURRETPO 3 -0.081m 0.2m 8.23m 0.03deg 0.02deg 0deg       # Number x y z h p b
TURRETPT 3 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 2350                                # Ammo
TURRETIV 3 0.06sec                              # Number ShootingInterval
TURRETNM 3 aaaa                                # DNM Node Name
TURRETAR 3                                     # Anti Air Capable
TURRETCT 3 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 3 2500m

TURRETPO 4 -0.081m 0.2m 8.23m -0.02deg 0.02deg 0deg       # Number x y z h p b
TURRETPT 4 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 2350                                # Ammo
TURRETIV 4 0.07sec                              # Number ShootingInterval
TURRETNM 4 aaaa                                # DNM Node Name
TURRETAR 4                                     # Anti Air Capable
TURRETCT 4 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 4 2500m

TURRETPO 5 -0.081m 0.2m 8.23m 0.0deg -0.02deg 0deg       # Number x y z h p b
TURRETPT 5 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 2350                                # Ammo
TURRETIV 5 0.05sec                              # Number ShootingInterval
TURRETNM 5 aaaa                                # DNM Node Name
TURRETAR 5                                     # Anti Air Capable
TURRETCT 5 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 5 2500m

RADARCRS 1                  #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 623km/h              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 610m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                  #LANDING THROTTLE SETTING

AUTOCALC
