REM G55 CENTAUROE
IDENTIFY "G55_Centauro"
CATEGORY FIGHTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
PROPELLR  1485HP              #PROPELLER ENGINE
WEIGHCLN  2.6t                #WEIGHT CLEAN
WEIGFUEL  0.4t                #WEIGHT OF FUEL
WEIGLOAD  1.1t                #WEIGHT OF PAYLOAD
FUELMILI 0.08kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  0.00m  0.70m  0.15m  #COCKPIT POSITION
LEFTGEAR -1.75m -1.95m  2.00m  #LEFT LANDING GEAR POSITION
RIGHGEAR  1.75m -1.95m  2.00m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.00m -0.45m -3.30m  #WHEEL POSITION
MACHNGUN  2.30m -0.40m  2.60m  #MACHINE GUN POSITION
MACHNGN2 -2.30m -0.40m  2.60m  #MACHINE GUN POSITION
SMOKEGEN  0.00m  0.00m -4.00m  #SMOKE GENERATOR POSITION
VAPORPO0  5.90m  0.00m  1.50m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  5.90m  0.00m  1.50m  #VAPOR POSITION (Wings Spread)
HTRADIUS  5.75m                #OUTSIDE SPHERE RADIUS

TRIGGER1 GUN
TRIGGER2 AAM
TRIGGER3 AGM
TRIGGER4 SMK

STRENGTH 8

CRITAOAP  25deg               #CRITICAL AOA POSITIVE
CRITAOAM -20deg               #CRITICAL AOA NEGATIVE

CRITSPED 500km/h              #CRITICAL SPEED
MAXSPEED 630km/h              #MAXIMUM SPEED

HASSPOIL FALSE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 21m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 130.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 45kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 50kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED
WEAPONCH GUN

INITIGUN 1000                  #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 1                    #é©óRóéâ∫îöíeëïíeêî(ã@ëÃÇ…ÇÊÇ¡ÇƒÇÕÇ»Ç¢èÍçáÇ†ÇË)

RADARCRS 0.001

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 560km/h              #CRUISING SPEED(*1.2
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 80kt                 #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.5                  #LANDING THROTTLE SETTING

AUTOCALC
