IDENTIFY "[OWL]_MD90"
CATEGORY NORMAL
AFTBURNR FALSE                 #HAVE AFTERBURNER?
THRAFTBN  11.5t               #THRUST WITH AFTERBURNER
THRMILIT  22.24t                #THRUST AT MILITARY POWER
THRSTREV 0.3
WEIGHCLN  39.96t                #WEIGHT CLEAN
WEIGFUEL  16t                #WEIGHT OF FUEL
WEIGLOAD  18.4t                #WEIGHT OF PAYLOAD
FUELABRN 4kg                #FUEL CONSUMPTION WHEN USING AFTERBURNER
FUELMILI 0.8kg               #FUEL CONSUMPTION AT MILITARY POWER

COCKPITP  -0.62m  0.68m   21.57m  #COCKPIT POSITION
LEFTGEAR -2.70m -2.98m -1.00m  #LEFT LANDING GEAR POSITION
RIGHGEAR  2.70m -2.98m -1.00m  #RIGHT LANDING GEAR POSITION
WHELGEAR  0.0m -2.60m 21.98m  #WHEEL POSITION
ARRESTER  0.0m -2.00m -3.85m
MACHNGUN -0.5m  -0.80m  1.45m  #MACHINE GUN POSITION
MACHNGN2 0.5m  -0.80m  1.45m  #MACHINE GUN POSITION
SMOKEGEN -2.58m 0.32m -15.50m  #SMOKE GENERATOR POSITION
VAPORPO0  16.43m  -0.12m -4.55m  #VAPOR POSITION (Wings Swept Back or no-VGW)
VAPORPO1  4.45m  -0.25m -3.89m  #VAPOR POSITION (Wings Spread)
HTRADIUS  24.0m                #OUTSIDE SPHERE RADIUS

TRIGGER1 SMK

STRENGTH 7

CRITAOAP  16deg               #CRITICAL AOA POSITIVE
CRITAOAM -10deg               #CRITICAL AOA NEGATIVE

CRITSPED 0.85MACH              #CRITICAL SPEED
MAXSPEED 0.93MACH              #MAXIMUM SPEED

HASSPOIL TRUE                 #HAS SPOILER?
RETRGEAR TRUE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.8                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.8                  #EFFECT OF SPOILER FOR Cd

WINGAREA 115m^2                #WING AREA

MXIPTAOA 22.0deg              #MAX INPUT AOA
MXIPTSSA 8.0deg               #MAX INPUT SSA
MXIPTROL 40.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 80kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                 #FULLY MANEUVABLE SPEED
CPITMANE 4.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 10.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 1.5                 #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED


INITIGUN 0                

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.78MACH              #CRUISING SPEED
REFACRUS 33000ft              #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 137kt                 #LANDING SPEED
REFAOALD 7deg                 #LANDING AOA
REFLNRWY 1400m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.4                 #LANDING THROTTLE SETTING

AUTOCALC
